"","logFC","logCPM","LR","PValue","FDR"
"YJL127C_mRNA",-0.889927184813995,4.25767755539499,22.8514258107575,1.7501944551625e-06,1.17821948403481e-05
"YPR110C_mRNA",1.07059769668081,4.97515811487902,22.7634856060731,1.83213923489133e-06,1.23194833768712e-05
"YGR122W_mRNA",-1.27793304868683,3.4080763076119,22.7426350540569,1.85212614186663e-06,1.2439396041188e-05
"YLR294C_mRNA",1.58686138827216,7.85938256642732,22.7229543951079,1.87119222793033e-06,1.25515358913341e-05
"YCR069W_mRNA",-0.932272558217109,5.47164359733144,22.7199321635533,1.87413747119065e-06,1.25515358913341e-05
"YDR343C_mRNA",-1.89881147765169,8.05737211749227,22.718697506339,1.875342014235e-06,1.25515358913341e-05
"YGR008C_mRNA",1.745760141921,7.73090732594447,22.6892067655066,1.90434540380372e-06,1.27309016809842e-05
"YEL063C_mRNA",-1.01507041956898,8.13792365388139,22.656374657942,1.93716458378538e-06,1.29353325271033e-05
"YDR005C_mRNA",-0.842528667445438,5.49139542981294,22.6518070138932,1.94177516611535e-06,1.29511470663768e-05
"YPR122W_mRNA",-1.06682091281466,4.7625614418623,22.6333572705468,1.96051064782097e-06,1.30610259536493e-05
"YHL025W_mRNA",-0.878329126272719,5.19368861546258,22.6186261326604,1.97560004712163e-06,1.31463892536573e-05
"YMR175W-A_mRNA",-1.43997821811981,4.96994336834212,22.6152091843847,1.97911670849715e-06,1.31546353374908e-05
"YDR319C_mRNA",-1.00736383259628,3.94127157875472,22.5896886994206,2.00558129046529e-06,1.33079796298798e-05
"YML055W_mRNA",1.1280882612136,4.69174811966315,22.5885260163301,2.00679540471353e-06,1.33079796298798e-05
"YOR107W_mRNA",-1.08713656017726,4.5399953460492,22.554336994015,2.04282827910395e-06,1.3531394656083e-05
"YDR174W_mRNA",0.98671091204423,6.6663479010733,22.5479921123012,2.04958640293585e-06,1.35606083199971e-05
"YDR524C_mRNA",-0.843915138498236,5.20215046243848,22.4324819334112,2.17661645396291e-06,1.43828002308462e-05
"YDL161W_mRNA",1.68225873402912,5.68542092502086,22.4305253381932,2.17883486876566e-06,1.43828002308462e-05
"YPR145W_mRNA",0.799641282927666,6.91613331839699,22.4197040424731,2.19114522985602e-06,1.44475511959456e-05
"YJR077C_mRNA",1.19749718261742,8.61643513980249,22.4082192411283,2.20428673064131e-06,1.45176284563104e-05
"YCR094W_mRNA",-1.30721078798266,3.09801442842278,22.3352481576612,2.28965120651429e-06,1.50626712629004e-05
"YDL059C_mRNA",1.35423793351601,5.666973459127,22.2744886419691,2.36325533977247e-06,1.5529195497754e-05
"YNR002C_mRNA",-1.25005435189484,4.37775495267574,22.2406755677841,2.40523982717247e-06,1.57871195928957e-05
"YOR225W_mRNA",1.22464997685048,3.16564758897537,22.236905376054,2.40996726687439e-06,1.58001940220959e-05
"YNR047W_mRNA",-0.90212564085758,6.14163336257556,22.2292997975181,2.41953228257921e-06,1.58449188936253e-05
"YPL246C_mRNA",1.06578656631722,4.4586511004475,22.1991113061997,2.45787537671811e-06,1.60777895537076e-05
"YBR208C_mRNA",-1.45366617296273,8.15849091787574,22.1872299967132,2.47313274478575e-06,1.61592926853875e-05
"YGR240C_mRNA",-1.13422118097304,8.51374250785299,22.1576197679305,2.51157144489852e-06,1.63919058369874e-05
"YML017W_mRNA",-0.900805254969209,5.65586408915069,22.1445481387723,2.52873061880003e-06,1.64852686841862e-05
"YGL012W_mRNA",-1.32031751462428,6.27077154467727,22.1204424028382,2.56068334143586e-06,1.66747542053365e-05
"YBR203W_mRNA",-1.02596480603127,6.80227623619906,22.0731945146806,2.62449139641545e-06,1.70710161100176e-05
"YLR247C_mRNA",-0.885983756243162,7.34256903956082,22.06043664357,2.64199272954079e-06,1.71655230661728e-05
"YGL041W-A_mRNA",1.17997633907463,4.7993775589132,22.0435366674244,2.66535664652252e-06,1.72978651576563e-05
"YFL042C_mRNA",-0.931528426369394,5.38619557731715,22.0345620572929,2.6778480393389e-06,1.73594279183182e-05
"YFR041C_mRNA",1.77418238162121,5.35451131647289,22.0272529439949,2.68806467842884e-06,1.7406122850454e-05
"YLR292C_mRNA",0.899654983846363,5.05789348318148,21.9952505290323,2.73325994435023e-06,1.76789579379249e-05
"YLL041C_mRNA",0.96800969674998,8.11712193238259,21.9708923037523,2.76817004994731e-06,1.7876641084575e-05
"YKR057W_mRNA",1.0087025007712,6.15372075919945,21.9696151380165,2.77001277193467e-06,1.7876641084575e-05
"YHR049W_mRNA",0.887597656504671,7.71716967503959,21.9625649304482,2.78020713251793e-06,1.79224066935531e-05
"YKL188C_mRNA",-1.04304987039947,4.60654668551783,21.9587344009491,2.78576172079917e-06,1.79381936447447e-05
"YAL037C-B_mRNA",-1.18056406100039,8.09397502723647,21.9437568558263,2.80758750253063e-06,1.80431343058144e-05
"YCR068W_mRNA",-1.40878847365068,3.58883781876279,21.9432655180061,2.80830639558988e-06,1.80431343058144e-05
"YLL019C_mRNA",-0.80038606186938,7.62503084386702,21.933789330856,2.82220751274666e-06,1.8112300659583e-05
"YDR296W_mRNA",1.09076942420315,5.44248477413161,21.8585415117645,2.93507169954217e-06,1.88157315611049e-05
"YIL069C_mRNA",1.11570756833861,5.54310569493456,21.803977033448,3.01973549802436e-06,1.93370202179476e-05
"YPL216W_mRNA",-0.888009720603607,4.81959851641228,21.7587226047889,3.09180954585828e-06,1.97766245148145e-05
"YAL037W_mRNA",-1.74276195173293,2.62773419128214,21.737707175194,3.12586399547572e-06,1.99723345551634e-05
"YOR230W_mRNA",-1.38517625873239,6.49648841028587,21.7043451473485,3.18070014680654e-06,2.03002475668006e-05
"YOR293W_mRNA",1.13095085839697,6.86894798771548,21.6783609874857,3.22407732615152e-06,2.05543826002772e-05
"YDR259C_mRNA",1.67858025395559,5.32747103549906,21.6756587670242,3.22862226773549e-06,2.05606639674093e-05
"YGL126W_mRNA",1.6007324726522,3.82509244374373,21.6600255800402,3.25504263350615e-06,2.07016593264363e-05
"YER035W_mRNA",-0.875307276216549,6.63718028871469,21.6583243466987,3.2579308046625e-06,2.07016593264363e-05
"YER066W_mRNA",-1.23336907827785,3.52776639090939,21.6408188404158,3.28779954256661e-06,2.08684946789723e-05
"YKR099W_mRNA",-1.01397091149975,5.19177311837316,21.6331484908726,3.30097348767883e-06,2.09195638072333e-05
"YGL121C_mRNA",0.841112424685745,6.69776418013752,21.6310701430632,3.30455219372246e-06,2.09195638072333e-05
"YML042W_mRNA",-0.883768166575178,7.49335596396475,21.629817597919,3.3067108303331e-06,2.09195638072333e-05
"YDR126W_mRNA",1.0807051128504,3.89883944277688,21.6147018136615,3.33287321389773e-06,2.10428730162053e-05
"YLR098C_mRNA",-1.13461706579838,4.16356771744159,21.6143478320705,3.33348836735247e-06,2.10428730162053e-05
"YLR301W_mRNA",0.84584911734391,5.78869643072755,21.6037711832857,3.35192124416586e-06,2.11361322121201e-05
"YNL194C_mRNA",-1.12024070943218,5.60781123091407,21.5910185188286,3.37428251179579e-06,2.12539321571783e-05
"YBR089W_mRNA",1.28081794878544,3.87606469685572,21.5855108498082,3.38398620528923e-06,2.12918347731488e-05
"YOL082W_mRNA",-0.899900734974153,6.26874096344873,21.5732812555667,3.40563316458014e-06,2.14047194326604e-05
"YDR524W-C_mRNA",1.05012458971783,7.98230727003924,21.5642303372765,3.42174313558385e-06,2.14825960338395e-05
"YGL123W_mRNA",0.940182319704431,7.72623463184958,21.5480807960134,3.450678315815e-06,2.16407361043946e-05
"YGL156W_mRNA",-0.85491558072109,7.99886765820396,21.5357577110769,3.47292266661142e-06,2.17566174862772e-05
"YNL271C_mRNA",-1.15246057854131,8.22863206894717,21.5303928345642,3.48265168501552e-06,2.17912535382396e-05
"YCL041C_mRNA",1.6314175366982,2.95611435158623,21.528551638364,3.48599693028625e-06,2.17912535382396e-05
"YAR015W_mRNA",0.896285249609512,5.5518931098647,21.5179841892866,3.50525924327649e-06,2.18879755558541e-05
"YKL006W_mRNA",1.1716386734135,6.82286746917482,21.468152542713,3.59754144553068e-06,2.24399561440445e-05
"YBR048W_mRNA",1.26994500068199,5.57448704124074,21.4369993651478,3.6564678362277e-06,2.27829107033993e-05
"YOL040C_mRNA",1.08115256681363,7.30132325318293,21.3562327790071,3.81378842435297e-06,2.37375451929555e-05
"YMR015C_mRNA",-1.26157041173186,7.76557182342117,21.3408110754662,3.84459100185677e-06,2.39035065949674e-05
"YGR128C_mRNA",1.4501419078973,3.99457399011626,21.2988907730876,3.92958814583141e-06,2.44057001401314e-05
"YGL001C_mRNA",-1.28828435159084,6.10082256806426,21.2949820815782,3.93760884050319e-06,2.44292466839381e-05
"YCR106W_mRNA",1.2838483025734,4.46849824722233,21.2748796083351,3.97911967288569e-06,2.46602953117894e-05
"YMR242C_mRNA",1.0551933288094,7.22621746655976,21.2561599410706,4.01816984821661e-06,2.48756152661298e-05
"YOL010W_mRNA",1.12443543025659,3.91076512129455,21.249346347263,4.03247861580795e-06,2.49374694699215e-05
"YJR049C_mRNA",-0.930904614496933,5.0032867586983,21.2444620518379,4.04276724826956e-06,2.49743568192567e-05
"YDR314C_mRNA",-0.938775240880097,4.47301800444258,21.2423265481287,4.04727390005551e-06,2.49754850926502e-05
"YBR230W-A_mRNA",1.43290504507374,6.02533468799912,21.1642843146265,4.21547507816019e-06,2.59856820186267e-05
"YDR541C_mRNA",-1.07704920846799,4.22329167840644,21.1609983085567,4.22270917591842e-06,2.60025247335872e-05
"YPL273W_mRNA",1.0541244826908,4.72249742150076,21.1366045307554,4.27680270758187e-06,2.63075744824205e-05
"YJL011C_mRNA",1.56695337870986,2.77463519559226,21.0929188755355,4.37542000342527e-06,2.68855595104089e-05
"YLR367W_mRNA",0.801633335117823,6.36300752168277,21.058673704987,4.45431913670694e-06,2.73412830325391e-05
"YGL058W_mRNA",1.14459902302051,5.09691236513529,21.0465348143562,4.48262796899821e-06,2.74858377377215e-05
"YKL180W_mRNA",0.85603436477895,7.28182325808732,21.015616957927,4.55554909377762e-06,2.79033420632657e-05
"YDR135C_mRNA",1.22796799391363,7.81864761493634,21.0023635799724,4.58717119049548e-06,2.80672677926927e-05
"YML125C_mRNA",1.00096261888056,5.79842447635335,20.9831589628112,4.63338402265432e-06,2.83200276347633e-05
"YGR220C_mRNA",0.902360792808927,4.9551188164222,20.9730780499396,4.65782882964137e-06,2.84393438900725e-05
"YDR513W_mRNA",0.81974284067552,7.87714225954842,20.9690549588638,4.66762035878492e-06,2.8469033994025e-05
"YHR149C_mRNA",1.13261296275951,4.17772430559854,20.9550361237105,4.70190154100948e-06,2.86478726802434e-05
"YPL084W_mRNA",-0.907834705190111,5.06471034556216,20.9449794599475,4.72664930786164e-06,2.87683102236131e-05
"YKL064W_mRNA",-0.799569998940884,7.39174790832901,20.9425948759794,4.73253651758816e-06,2.8773822026936e-05
"YDR491C_mRNA",-0.926084728793015,5.06311513200542,20.9317525778997,4.75939759685705e-06,2.89067092738657e-05
"YPL245W_mRNA",1.39845074562323,4.96168332254896,20.8812088734658,4.8866496513772e-06,2.96484121705406e-05
"YKR054C_mRNA",-0.776316996784572,7.25021338680635,20.8722479986611,4.90956390285803e-06,2.97561816399874e-05
"YPR074C_mRNA",1.08246623371107,6.41938368308733,20.8637488583759,4.93139707018907e-06,2.9857179745715e-05
"YOR200W_mRNA",1.32766841044129,3.21126844662111,20.8598301754521,4.94149644411873e-06,2.98869983887223e-05
"YNL269W_mRNA",-2.01338012079804,2.23743566214396,20.8556038055836,4.95241206828441e-06,2.99216863037769e-05
"YER114C_mRNA",-0.764837996046445,5.58969913746456,20.8365756607421,5.00185738342421e-06,3.01888487425896e-05
"YAL017W_mRNA",-0.862243128953575,7.2704794886382,20.8008747304964,5.09596833299945e-06,3.07247527050155e-05
"YDR033W_mRNA",1.07247820968831,9.03151314340344,20.7837054510861,5.14185896260251e-06,3.09691109155288e-05
"YCR021C_mRNA",-1.06164591827466,10.5293935630831,20.7402173197603,5.25995992336074e-06,3.16474255388871e-05
"YER007W_mRNA",-1.37900925318027,3.14381845809841,20.7317952157506,5.28314464645314e-06,3.17538433693167e-05
"YLR411W_mRNA",-0.755283047017811,7.10514954197622,20.6972056278848,5.37944493315325e-06,3.22990373533193e-05
"YKL138C_mRNA",1.60080346786856,4.6597980565675,20.6884833200133,5.4040054598417e-06,3.23898929460297e-05
"YIR021W_mRNA",1.37764442738843,4.05701015401292,20.6878502744402,5.40579238226672e-06,3.23898929460297e-05
"YPL092W_mRNA",0.916786780389022,7.17839256670838,20.6212249117911,5.59721278641128e-06,3.35020736314109e-05
"YLR080W_mRNA",-0.817476682023612,4.88596906333846,20.6161618322733,5.61203462209208e-06,3.35560165395485e-05
"YGL028C_mRNA",1.07530020110801,4.75384702451785,20.5942232939804,5.67671478499971e-06,3.39076572886849e-05
"YHL044W_mRNA",-1.3302219836544,2.92022264304966,20.5849982511141,5.70413542859024e-06,3.40362461110922e-05
"YOL142W_mRNA",0.801317313683507,4.7295125400688,20.538162237937,5.84541594720675e-06,3.48432636853108e-05
"YOL133W_mRNA",1.05272315731517,3.9864857688962,20.5264223462885,5.88137642906244e-06,3.50088848579314e-05
"YDL029W_mRNA",0.948980454006614,6.01076867711796,20.5251382258865,5.88532326818756e-06,3.50088848579314e-05
"YJL177W_mRNA",0.893981611974803,6.51792129801786,20.4221671569214,6.21062278781472e-06,3.69059230683311e-05
"YGL197W_mRNA",-0.837285705182333,5.95753485872647,20.4179643075801,6.22427693168733e-06,3.69490478493587e-05
"YCL076W_mRNA",-1.44284381283926,2.42568789443232,20.4027774256622,6.27386745218421e-06,3.7205193433076e-05
"YLR325C_mRNA",1.14833479418543,7.19244943356576,20.3905241268359,6.31416772357037e-06,3.74057772013769e-05
"YMR157C_mRNA",0.843760983398718,5.56167800326573,20.3520737423252,6.44232327601886e-06,3.81258803711936e-05
"YPR041W_mRNA",1.01063714342317,4.89074102016097,20.3477320402033,6.4569572994766e-06,3.81733729393826e-05
"YDL144C_mRNA",1.36265794767251,4.14706197900375,20.3238499540016,6.53805223589751e-06,3.86132819167117e-05
"YNL139C_mRNA",-0.982763753959972,6.18420831979049,20.2887525181669,6.65908944944086e-06,3.92879475587032e-05
"YOR245C_mRNA",-0.752190693728434,6.37068750548625,20.2685698381983,6.72970754041006e-06,3.96502128708609e-05
"YDR064W_mRNA",1.03612796919195,7.64249677375077,20.2672872090387,6.73422071092704e-06,3.96502128708609e-05
"YBR111C_mRNA",-0.738005147374151,6.81911340008071,20.2250292790924,6.88462440536685e-06,4.04944914107932e-05
"YMR183C_mRNA",1.00000857588073,3.97358707099509,20.2033009362287,6.96326756408112e-06,4.09153951679884e-05
"YML097C_mRNA",1.01852737494061,4.31893843107926,20.1720057844597,7.07812414451954e-06,4.15480132710822e-05
"YOR074C_mRNA",1.16410082034093,3.29530513861096,20.1577735440873,7.13098525351867e-06,4.17981893634554e-05
"YBL106C_mRNA",-0.936000571299966,4.84858340946218,20.1566387164758,7.13521722859541e-06,4.17981893634554e-05
"YDR027C_mRNA",-0.752960836557772,5.96602772952435,20.1524567422393,7.15083433415489e-06,4.18472331449631e-05
"YNL055C_mRNA",0.874184318878858,9.3949076523807,20.1321585371714,7.22712451099874e-06,4.2250881756608e-05
"YDR497C_mRNA",0.809331222181804,7.43459785052505,20.1026638735155,7.33943788779946e-06,4.28640983214658e-05
"YGL227W_mRNA",-0.827714002287225,5.93804496588823,20.073972197562,7.45037464865129e-06,4.34680444147574e-05
"YFR052W_mRNA",0.883778446392853,6.48306565824307,20.0591409368162,7.50837831115635e-06,4.37622534058921e-05
"YGR121C_mRNA",-1.28035719272048,4.16012422193093,20.0468850460887,7.55665188330145e-06,4.39992149979327e-05
"YLR311C_mRNA",-1.49589921568398,3.95923847588172,20.0237348546063,7.64868773337574e-06,4.44902521127676e-05
"YBL088C_mRNA",-0.798761169267006,6.27224919971545,20.017495083771,7.67368651779119e-06,4.4590757874006e-05
"YER005W_mRNA",-1.04593880624745,4.64367296352975,20.0084827531301,7.70993804313999e-06,4.47563840574639e-05
"YGL134W_mRNA",-0.862594229464178,4.99149104157797,19.9944736353795,7.76663046150962e-06,4.5040218419357e-05
"YMR032W_mRNA",2.25958589612057,2.31562734050354,19.959310734443,7.91077891084471e-06,4.58301494373511e-05
"YKL192C_mRNA",0.818769341036463,6.87837341977307,19.9294224352417,8.03541432021176e-06,4.65055642420272e-05
"YDR430C_mRNA",-0.866991679221729,5.62431247979719,19.9254205061871,8.05225150144282e-06,4.65563610333671e-05
"YOR289W_mRNA",-0.792102861017721,5.56732160720105,19.9023247514864,8.15011585625594e-06,4.70750691857343e-05
"YGL008C_mRNA",-1.12041353655058,11.0177399558555,19.8926471167399,8.19147737590056e-06,4.72667066165851e-05
"YML038C_mRNA",0.971344774419634,4.26039437205727,19.8883528351324,8.20989826713633e-06,4.73257209490813e-05
"YDR090C_mRNA",-0.998925752270351,4.8490519834998,19.860701674714,8.32951173966361e-06,4.79673577350917e-05
"YIR024C_mRNA",1.43915081140162,4.87255325412832,19.8495022485599,8.37845465044791e-06,4.82011494631346e-05
"YOR227W_mRNA",-0.889096583260314,6.90296423904776,19.8246519199888,8.4880872974455e-06,4.87832758507913e-05
"YMR231W_mRNA",-0.907060920677341,4.9580720652172,19.8162621459356,8.52542488829716e-06,4.89491591996068e-05
"YKR058W_mRNA",-1.30331605371423,6.11932782721848,19.7717892953706,8.72611677481881e-06,5.00516886706588e-05
"YGR127W_mRNA",-0.873601838862448,4.54987543928419,19.7457594692347,8.84577467828717e-06,5.06876929978043e-05
"YOR257W_mRNA",1.41991763816671,5.48098679561785,19.7238726720416,8.94766132779866e-06,5.12207054800447e-05
"YNL111C_mRNA",-1.070273357878,4.71145971890773,19.7089385728099,9.0178574729159e-06,5.15714304589725e-05
"YDL087C_mRNA",-1.60918180349269,2.691238471663,19.6910175678215,9.10282349421761e-06,5.20058442162225e-05
"YJR019C_mRNA",-1.07573960859181,4.49018657977875,19.6747260800064,9.18076101794083e-06,5.23992842288797e-05
"YOR054C_mRNA",-1.03748914196708,6.02953215010646,19.6697630500721,9.20463673897954e-06,5.2483693785139e-05
"YGL178W_mRNA",-0.963808576049816,6.71050335793258,19.6657227361759,9.22411956214992e-06,5.25429137978086e-05
"YOL087C_mRNA",-0.774305615050184,6.47261345202616,19.6610262737923,9.24681844470382e-06,5.26203185582357e-05
"YFL030W_mRNA",-0.82799134937524,7.3109000912191,19.6329099026818,9.38388787812665e-06,5.33477720315547e-05
"YLR062C_mRNA",1.12132238331327,6.14371947162733,19.6279321519069,9.40836648890533e-06,5.34343410421998e-05
"YDL082W_mRNA",1.06196058578213,5.63438355098293,19.6228081421182,9.43363131074135e-06,5.34899677560173e-05
"YMR260C_mRNA",1.17533022519259,6.02140980256044,19.6221902911414,9.43668233091787e-06,5.34899677560173e-05
"YML073C_mRNA",0.802788139883506,7.14801013322677,19.6140301276189,9.47707124458636e-06,5.36662387340498e-05
"YOR032W-A_mRNA",-1.58115302907538,2.8237822350507,19.5806228401448,9.64423922423433e-06,5.45593788042874e-05
"YJR120W_mRNA",1.24281863002993,5.51644345434137,19.5458244328334,9.82151739731973e-06,5.55079104568677e-05
"YLR441C_mRNA",0.880286448210813,7.98841878219444,19.4989892143774,1.00652929648992e-05,5.67989077944978e-05
"YOR191W_mRNA",-0.787401881202182,6.72308700021924,19.4981696419348,1.00696124621824e-05,5.67989077944978e-05
"YHR052W_mRNA",1.2951275032065,5.11144817110741,19.4805345366098,1.01630092524316e-05,5.72697965288244e-05
"YHR121W_mRNA",0.976547777412958,5.27196349937362,19.4585281858077,1.02807773783572e-05,5.78769689448256e-05
"YNL229C_mRNA",1.05503088577303,5.00244426812522,19.4150475671064,1.05175100360854e-05,5.91520330753934e-05
"YCR082W_mRNA",0.873571667333483,5.73526808767168,19.3931115049562,1.0639011719399e-05,5.97771709058839e-05
"YKL008C_mRNA",-1.02094651406219,5.60866980071001,19.3691648794301,1.07732594482503e-05,6.04726400127247e-05
"YGL071W_mRNA",-1.18561227322194,5.57243030253131,19.3668424443879,1.07863694479424e-05,6.04874465352574e-05
"YGL047W_mRNA",1.31270908476774,3.27130074319469,19.3564201917381,1.08453999415393e-05,6.07594859964412e-05
"YLR172C_mRNA",0.832659610317454,4.68705487817425,19.3238672953685,1.10318731001532e-05,6.1744282002408e-05
"YER092W_mRNA",1.05769845554188,4.65733126950163,19.2878623198815,1.12418730530118e-05,6.2858720962436e-05
"YJR033C_mRNA",-1.05471655296447,5.15373375030366,19.2799820016613,1.12883680213915e-05,6.30576534734597e-05
"YGR084C_mRNA",0.96940322071776,5.09777430290918,19.274092816859,1.13232410600085e-05,6.31913433455162e-05
"YDR444W_mRNA",-0.760224862067864,5.3441424727077,19.2565841177436,1.1427559737216e-05,6.37119546738992e-05
"YCL014W_mRNA",-0.839537159311022,5.22968638750908,19.2508796686455,1.14617554546741e-05,6.38409831303737e-05
"YPL214C_mRNA",-0.873619406604676,5.17318463295041,19.2443756702721,1.15008695108195e-05,6.3997131304907e-05
"YNL284C_mRNA",0.752413252922933,5.66608403159343,19.2193579618445,1.16525756662495e-05,6.47788999501995e-05
"YBL046W_mRNA",-0.952122358462372,4.02066370084316,19.2172268319649,1.16655912436365e-05,6.47888990608119e-05
"YPL244C_mRNA",1.01022371788966,4.08771986911671,19.2068944751547,1.17289019355531e-05,6.50779419594183e-05
"YLL066C_mRNA",-1.60604166004922,6.60052260865367,19.1648075468327,1.19903714520493e-05,6.64648613311296e-05
"YOL049W_mRNA",1.0837142700377,5.33067636978892,19.1618290319342,1.20090960644573e-05,6.65048311297271e-05
"YDL219W_mRNA",1.54484856447667,3.01615312833628,19.1370652898793,1.21659161502652e-05,6.73087468236894e-05
"YDL049C_mRNA",-1.27128084924745,3.70477518429058,19.1227783168392,1.22573243134286e-05,6.77495743869509e-05
"YKL050C_mRNA",-1.0190838052206,5.05843977890844,19.0904722075192,1.24665702467103e-05,6.8840257882408e-05
"YMR230W_mRNA",0.993365700196279,6.63377114490458,19.074115441901,1.25738767638446e-05,6.93664872855459e-05
"YPL164C_mRNA",-1.05432719786624,3.93841972685228,19.072117553431,1.25870470700388e-05,6.93728853783817e-05
"YOL127W_mRNA",0.800098051832988,8.10611470132156,19.0678690315603,1.26150998765597e-05,6.94612172421437e-05
"YBR007C_mRNA",-1.13149416596687,5.54959702835725,19.0553798921847,1.2697929225754e-05,6.98507040075761e-05
"YLR250W_mRNA",0.833907714669691,5.49153604478749,19.051941592431,1.27208281345411e-05,6.99100887774587e-05
"YDR246W_mRNA",-0.88212916117008,4.89941847796668,19.0423734321622,1.27847701291788e-05,7.0194707477316e-05
"YOR275C_mRNA",-0.860973562120973,5.41463620780032,19.0222768376593,1.29201243345624e-05,7.08705015730604e-05
"YFL052W_mRNA",1.40832980286376,3.40951314740153,19.0070955344629,1.30233265586329e-05,7.13688180290926e-05
"YKR039W_mRNA",-0.829060888797141,9.51725852259253,19.0031673924495,1.30501645509151e-05,7.1448104688233e-05
"YDR411C_mRNA",0.981852948905805,5.14216541665174,18.9995705647614,1.307478763624e-05,7.15151263133731e-05
"YJR155W_mRNA",1.09995471353962,5.60545491961745,18.9958516876623,1.3100295304863e-05,7.15868549488069e-05
"YDR299W_mRNA",1.57522696208656,4.97758302910212,18.9354421759281,1.35217122981105e-05,7.38198584441268e-05
"YDR363W-A_mRNA",1.33812491248787,6.21364858547404,18.9220304158408,1.36171045446097e-05,7.42704398958128e-05
"YPL159C_mRNA",-0.809450984941113,6.22049877530842,18.9169409351656,1.36534805401888e-05,7.43985883020099e-05
"YMR037C_mRNA",-0.851339302171963,5.81650626583578,18.904876303158,1.37401003150519e-05,7.4800018303242e-05
"YGL157W_mRNA",0.877213575435393,5.49615376530995,18.8901931329087,1.3846265198235e-05,7.53069941478395e-05
"YPR174C_mRNA",1.19261118457863,3.45789026356626,18.8267717441061,1.43143723672546e-05,7.77796940670392e-05
"YPL013C_mRNA",1.36122175257795,5.62539634899247,18.8113578174462,1.44305219193012e-05,7.83371189904924e-05
"YKR095W-A_mRNA",1.4811804020623,2.91835254986418,18.7840673668121,1.46384918758184e-05,7.9391482699274e-05
"YBR225W_mRNA",-0.896338191631176,5.03809769710193,18.772083057182,1.47307683626404e-05,7.98169963063892e-05
"YMR210W_mRNA",-0.914403272608199,5.80149662332394,18.763055217481,1.48006663138602e-05,8.01205704112992e-05
"YOR390W_mRNA",-1.30383101635698,5.11314033687468,18.7545462618383,1.48668517342099e-05,8.04034977685361e-05
"YJL192C_mRNA",0.888678685685136,5.15428342586357,18.7204821879248,1.51348037340791e-05,8.17760770514883e-05
"YIL016W_mRNA",0.860539973525521,4.70141446755162,18.714265128322,1.5184228746705e-05,8.19664534962317e-05
"YDR320C-A_mRNA",1.12501960521936,5.1655307819043,18.6904811692666,1.53748099135661e-05,8.29177423536489e-05
"YLR149C_mRNA",-0.787633514105318,6.71079162295756,18.6804550013098,1.5455867882466e-05,8.3277138889108e-05
"YBR138C_mRNA",-0.938471329603731,4.2915215751733,18.6682564055365,1.55550681917476e-05,8.37335264450459e-05
"YHR039C_mRNA",-0.925745649746496,4.89091457111063,18.6576593402664,1.56417636195466e-05,8.41218125386418e-05
"YPR095C_mRNA",-0.722550685809247,5.71773373578731,18.638132522367,1.58027871696633e-05,8.49087429692791e-05
"YIL007C_mRNA",-0.845833643674606,4.6529592822073,18.6342551597791,1.5834958563207e-05,8.50025284954311e-05
"YPL169C_mRNA",0.787156492893196,5.41754389269119,18.6294190770861,1.58751768937055e-05,8.51392959499004e-05
"YJL063C_mRNA",0.871089133080427,5.03949944650106,18.5797764582746,1.62939993665394e-05,8.73043973479882e-05
"YOL077W-A_mRNA",1.38787772779424,8.19052764492565,18.5736141768623,1.63467574999354e-05,8.75059048374669e-05
"YPL036W_mRNA",-1.2328751899686,3.33902166517089,18.541570034528,1.66238808800172e-05,8.88291425553605e-05
"YPL252C_mRNA",1.34739138918436,3.52783358561907,18.541090118462,1.66280669476758e-05,8.88291425553605e-05
"YNL201C_mRNA",-0.856345473310586,5.29330732730534,18.5397129449523,1.6640085222455e-05,8.88291425553605e-05
"YDR152W_mRNA",0.976001728296638,4.92343926400948,18.534023272556,1.6689830235e-05,8.90124279200002e-05
"YFR053C_mRNA",-0.831487874320688,9.49827045290235,18.4962659134473,1.70237504878404e-05,9.07095782451716e-05
"YDR451C_mRNA",1.21407005117348,4.01143394810784,18.4689833227991,1.72692025420038e-05,9.19326395231465e-05
"YJR014W_mRNA",1.06979907520183,5.51115034297444,18.4546108630349,1.73999330421826e-05,9.25432902869674e-05
"YNL054W_mRNA",-0.836665621726536,5.75802345780369,18.4495894711367,1.74458410839385e-05,9.27020957689317e-05
"YER116C_mRNA",-0.913017082821327,4.37940910341581,18.437091882821,1.75606291485597e-05,9.3226281215148e-05
"YJL180C_mRNA",0.765164178664489,4.98407575149049,18.4290468728516,1.76349221652013e-05,9.35347203179086e-05
"YNL023C_mRNA",-0.887087013771782,5.26743500662335,18.4268687417356,1.76550907446486e-05,9.3555783615679e-05
"YDR418W_mRNA",0.722821318521266,7.02585429820651,18.422615123418,1.76945442951324e-05,9.36789072856873e-05
"YPR160W_mRNA",-0.832064697357583,9.30539336810885,18.4207182435547,1.77121669508251e-05,9.36863336153535e-05
"YDL048C_mRNA",-0.803402615684415,7.79550545639861,18.4043186166626,1.78652620257374e-05,9.4409655499231e-05
"YOL031C_mRNA",1.00253672569675,4.56053884484873,18.3987222157124,1.79178096159207e-05,9.46007937308574e-05
"YDL028C_mRNA",-0.763667639359017,5.46302939511368,18.3683218184544,1.8205979474071e-05,9.60344634175655e-05
"YNL142W_mRNA",-1.25114669210077,9.19414379107181,18.3497729761675,1.83840889615683e-05,9.68854907317686e-05
