"","logFC","logCPM","LR","PValue","FDR"
"YGR284C_mRNA",-1.25527649587568,5.62519111513641,31.181487804805,2.34996425586988e-08,2.27360025827545e-07
"YNL169C_mRNA",-1.3227611913662,4.9713519499717,31.0836525913198,2.47144075544439e-08,2.38481853369959e-07
"YGL188C_mRNA",1.34922533737897,6.14423240415666,31.0807863114586,2.47509295492236e-08,2.38481853369959e-07
"YGR019W_mRNA",1.16224939649159,5.34299848060521,31.0790526736457,2.47730457101758e-08,2.38481853369959e-07
"YER048W-A_mRNA",-1.31931247822002,4.41728846612799,31.0453642897218,2.52067629543042e-08,2.42253349124893e-07
"YLR405W_mRNA",-1.48720117271665,3.72722139409356,31.022688482108,2.55029752247401e-08,2.446929981696e-07
"YDL053C_mRNA",1.49375897928465,5.02400332535064,30.9829935581747,2.60299265661173e-08,2.49334752646589e-07
"YER049W_mRNA",-1.52907181184509,5.33919724019759,30.97825515504,2.60935533536002e-08,2.4953040425562e-07
"YBR281C_mRNA",-1.52265352190602,4.80569833261038,30.899436320468,2.71750695804616e-08,2.59443308920241e-07
"YML081C-A_mRNA",1.17046501076573,8.18747414462568,30.8832525339386,2.74026332120716e-08,2.61184173981726e-07
"YNL209W_mRNA",-1.88416068451173,8.69245667069169,30.7658120212357,2.91121928557128e-08,2.77021459529814e-07
"YDR434W_mRNA",-1.23182017357028,4.79667675224994,30.7530836901532,2.93037788730021e-08,2.7838589929352e-07
"YLR172C_mRNA",-1.13552678036029,4.68705487817425,30.7415174510578,2.94789683014502e-08,2.79590346320486e-07
"YOL126C_mRNA",-1.36506000855217,6.29172742728674,30.7294796692676,2.96624143620522e-08,2.80869025172482e-07
"YOL155C_mRNA",-1.28919664485266,7.49384383700707,30.6879599198756,3.03039613766322e-08,2.86474109511338e-07
"YNL044W_mRNA",-2.13614810854317,4.67829183525737,30.6270187846539,3.12708602094574e-08,2.95131517270957e-07
"YER158W-A_mRNA",1.95964654373146,3.91935585719893,30.6035156044494,3.16519695010446e-08,2.982410698826e-07
"YLR247C_mRNA",1.04950950708578,7.34256903956082,30.5871557804305,3.19199910078307e-08,3.0005188726577e-07
"YLR204W_mRNA",1.2615949900994,6.1419574005601,30.5854513201632,3.19480454758395e-08,3.0005188726577e-07
"YHR071W_mRNA",1.32466403792879,8.14772019917973,30.5749110533247,3.21220819230196e-08,3.01196664265197e-07
"YCL057C-A_mRNA",1.11801355465607,7.5480059825154,30.5435331017325,3.26458240497353e-08,3.05611474410488e-07
"YBL058W_mRNA",1.00149698182266,6.39780209467604,30.53964809599,3.27112626265299e-08,3.05728564613004e-07
"YBR177C_mRNA",1.11583731509479,6.47805115342057,30.5318994794715,3.28421720864093e-08,3.06456197045396e-07
"YEL027W_mRNA",-1.16843567651114,7.9316862433597,30.4802572578257,3.37281521246026e-08,3.14215817212427e-07
"YDR219C_mRNA",1.36013050393851,5.7408222722935,30.4724233587868,3.38646273163931e-08,3.14979206730252e-07
"YPL063W_mRNA",1.45590895886913,5.93326893568437,30.4560506791825,3.4151646520683e-08,3.17138119458947e-07
"YDR482C_mRNA",1.43303564576978,3.83659007047592,30.4288260767295,3.46343094865902e-08,3.20997513227503e-07
"YDL174C_mRNA",1.03270756726695,7.02988255480018,30.4263580303284,3.46784017060183e-08,3.20997513227503e-07
"YEL057C_mRNA",2.02499468958619,2.20862182832443,30.412286754825,3.49308647373994e-08,3.22817079557151e-07
"YFR003C_mRNA",1.24273926093786,5.72763273906504,30.3784690211055,3.55451694929125e-08,3.2796948720617e-07
"YKL174C_mRNA",-1.20895783911285,5.25392887398223,30.1872131164652,3.92287329670073e-08,3.61379843090007e-07
"YMR140W_mRNA",1.005384238074,5.56911115354622,30.1432390900791,4.01283687926801e-08,3.69078755010383e-07
"YEL073C_mRNA",-2.05145951156609,3.22494898907219,30.1381132837059,4.02345704317932e-08,3.69467215920568e-07
"YGL139W_mRNA",-1.42454610056615,5.24826738235338,30.1324823200452,4.03515630410834e-08,3.69953377976663e-07
"YMR096W_mRNA",-1.86254116281635,4.18389215525327,30.0890751331621,4.12649342296557e-08,3.77139923922162e-07
"YDR414C_mRNA",-1.52326627457595,3.94101631500692,30.0890249181453,4.1266002756026e-08,3.77139923922162e-07
"YHR072W_mRNA",-1.16276318230402,5.13371238697412,30.0773241097426,4.15157417857419e-08,3.78822945583642e-07
"YHL039W_mRNA",-1.27031156616487,5.00554160650643,29.9851084248642,4.35377075855077e-08,3.96646370684373e-07
"YJL076W_mRNA",1.10341784445785,5.77009180668011,29.8078266468024,4.77062185286812e-08,4.33938768853012e-07
"YNR002C_mRNA",1.46213863611396,4.37775495267574,29.7912236386599,4.81165254504457e-08,4.36982784593984e-07
"YGR066C_mRNA",1.48162388229215,3.78981897393497,29.7798771727324,4.83989603739734e-08,4.38857763139828e-07
"YDR357C_mRNA",1.71616554057132,4.96006973957774,29.7374943715123,4.94687171337523e-08,4.47854718126259e-07
"YPR060C_mRNA",-1.4065612124264,4.15281034436205,29.7075168789844,5.02396328905385e-08,4.54122252857199e-07
"YLR154W-C_mRNA",1.71932416755452,18.8947680593803,29.7039416063877,5.0332376081273e-08,4.54249694133489e-07
"YBL039W-B_mRNA",1.49833335929934,4.04815791494527,29.6484086763538,5.17951327152631e-08,4.66721819911638e-07
"YIL065C_mRNA",1.17165159637597,5.47261785375214,29.6347490445821,5.21614118912388e-08,4.69290210410896e-07
"YPR147C_mRNA",-1.6633670052627,4.24188616381166,29.6089740971797,5.28596433084431e-08,4.7483250349855e-07
"YDR405W_mRNA",1.69187960142895,5.7139319435012,29.5951898338427,5.32368878756597e-08,4.77478671381693e-07
"YBR052C_mRNA",1.10857691458992,7.02197796305529,29.5002868284867,5.59084279693492e-08,5.00662139458854e-07
"YDR352W_mRNA",-1.63425114766688,4.48391678644218,29.4637727722319,5.69717296210363e-08,5.09394288376324e-07
"YFR037C_mRNA",-1.20489212887508,4.60478303903219,29.438306011301,5.77253014595612e-08,5.15334375935743e-07
"YKL005C_mRNA",0.936557595735071,7.18805077460193,29.4256205880261,5.8104386429517e-08,5.17918111137176e-07
"YOL032W_mRNA",1.38845138882415,5.89451117716286,29.379463650559,5.95048894174998e-08,5.29584347111678e-07
"YDR123C_mRNA",-1.85896178981485,3.75823422049569,29.3220173628584,6.12952733875552e-08,5.44679229363875e-07
"YJL144W_mRNA",1.81402160592307,6.66244313999321,29.308832676086,6.17137478571345e-08,5.47555464858385e-07
"YFR015C_mRNA",1.14409360668042,6.27098500179101,29.2476350496437,6.36939187041436e-08,5.64257782875972e-07
"YBR126W-A_mRNA",1.28690982123893,4.91528401289668,29.2283738762175,6.43302286951877e-08,5.69022053512104e-07
"YGR285C_mRNA",1.03316805389344,6.71445909656673,29.2220394743019,6.45408799666554e-08,5.70012420011317e-07
"YGR035C_mRNA",1.76427818153446,4.50907615526173,29.2009630935052,6.52467657090323e-08,5.75366898832627e-07
"YOR182C_mRNA",1.37160984131203,8.3615631739665,29.1919208090175,6.55519743669484e-08,5.77177140157766e-07
"YHR182C-A_mRNA",-2.13730000378644,5.14812072012979,29.1827642355465,6.58624984443532e-08,5.79028601239854e-07
"YBR084W_mRNA",-1.34503009109632,5.34346635536121,29.1549576427544,6.68145581467042e-08,5.86505908594777e-07
"YDR160W_mRNA",-1.24666023520562,4.7534633041747,29.1387072042437,6.73773224036353e-08,5.90548428229738e-07
"YPR048W_mRNA",-1.32673788079833,4.34417622146359,29.1050129248611,6.8559358191227e-08,5.99998261988677e-07
"YMR174C_mRNA",1.82982999661009,5.46733846456936,29.099295619764,6.87619801537846e-08,6.00861115534433e-07
"YER140W_mRNA",-1.36156961081223,4.62457065881459,29.0817812602023,6.93864331809674e-08,6.054018701711e-07
"YKL205W_mRNA",-1.10692289712305,4.76410345874574,29.0650157890148,6.99895077533842e-08,6.09742679914852e-07
"YIL051C_mRNA",0.9964925117186,5.53268449139972,29.0572440173179,7.02708467717858e-08,6.11271703243727e-07
"YJR024C_mRNA",-1.56577560705795,3.93845967489197,29.0243790986764,7.14731427332195e-08,6.20795296882821e-07
"YJR105W_mRNA",-1.34742467666434,6.82379315630698,29.0117115267752,7.19420442824923e-08,6.23929801464978e-07
"YFR010W_mRNA",1.13972645784945,7.45657893636862,29.003955046441,7.22306775885476e-08,6.25493843705323e-07
"YDR420W_mRNA",-1.15550995870902,6.47612539964666,28.997991429531,7.24533838184974e-08,6.26483151101259e-07
"YGL126W_mRNA",-1.97720449492755,3.82509244374373,28.9689239265672,7.35487742060928e-08,6.35004065492364e-07
"YDL028C_mRNA",0.971811764324979,5.46302939511368,28.9616806024604,7.38243072793429e-08,6.36431640067888e-07
"YGR209C_mRNA",0.93951696756061,8.15281652684321,28.9101804578606,7.58134006938787e-08,6.52605368715116e-07
"YFR035C_mRNA",1.28992683482987,3.63008446993722,28.8634226014821,7.76658071607818e-08,6.67556104405767e-07
"YKL100C_mRNA",1.17348442158006,6.3437261747086,28.778769319748,8.11356670237519e-08,6.96344149671903e-07
"YGR204W_mRNA",1.14291386396488,6.73884753806157,28.6661824466548,8.59923755379965e-08,7.36931693037786e-07
"YDR003W-A_mRNA",1.21799241846325,3.90392998272181,28.6502255994474,8.67038903893827e-08,7.41928401317147e-07
"YOR374W_mRNA",1.53125384717733,8.01250770991256,28.6339150474714,8.7437274112779e-08,7.47097182360076e-07
"YHR068W_mRNA",-1.11918274507234,6.20212375315907,28.6143111834407,8.83269675898242e-08,7.53584290692503e-07
"YKR070W_mRNA",-1.53127551364311,4.37724636552246,28.602240360527,8.88792912631141e-08,7.5717815093768e-07
"YFL024C_mRNA",1.00156350016477,5.26110651082223,28.5684779133606,9.04426038524766e-08,7.69361531446104e-07
"YBR298C_mRNA",1.14915034261252,6.46244083566384,28.4002678873976,9.86516572580312e-08,8.37958782827041e-07
"YDL165W_mRNA",1.0172393562596,4.83954567580419,28.2631469115618,1.05892962784069e-07,8.98146480236097e-07
"YOR393W_mRNA",1.54094504726875,4.83892017183804,28.2543703355573,1.06374187085407e-07,9.00905138717464e-07
"YNL237W_mRNA",-1.51622434213745,4.93413772691253,28.1534786806048,1.12066065787876e-07,9.477212239982e-07
"YKL053W_mRNA",2.12545019682762,2.37026397578974,28.1302584616231,1.13418678354662e-07,9.57757728328256e-07
"YMR320W_mRNA",-5.98451395139837,2.93204339981339,28.1004349565038,1.15179970455167e-07,9.71210962553354e-07
"YNL287W_mRNA",-1.16592856340009,6.06287259200805,28.0619220923059,1.17495045070706e-07,9.8928772642624e-07
"YLR100W_mRNA",-1.49994468629977,5.10310093719313,28.0527762861017,1.18051632231342e-07,9.92527260215769e-07
"YMR173W_mRNA",1.21728870866672,8.17767509487122,28.0145331279025,1.20407767912102e-07,1.01086521433183e-06
"YEL064C_mRNA",-1.9646649835993,4.38797917425106,28.0027278143473,1.21144560933673e-07,1.01557472271828e-06
"YNL058C_mRNA",1.44112129322896,3.32152877177738,27.9640971400652,1.23587307801545e-07,1.03420952010895e-06
"YGR214W_mRNA",-1.21113304533763,7.29087688859236,27.9619338484063,1.23725550276191e-07,1.03420952010895e-06
"YLR088W_mRNA",-1.22168983655876,4.24902222317488,27.9582949003246,1.23958442412539e-07,1.03465890661102e-06
"YKL163W_mRNA",1.28139821818796,7.99039276206929,27.9491800729473,1.2454372015334e-07,1.03776712057294e-06
"YPR083W_mRNA",-0.939216914284242,5.29303365626053,27.9469061574393,1.2469016303283e-07,1.03776712057294e-06
"YJL163C_mRNA",1.17997751925927,5.92837938521224,27.9440088364582,1.24877004002929e-07,1.03782672679269e-06
"YCL002C_mRNA",-1.28729543224887,4.57931885296898,27.9194246744837,1.26473707850162e-07,1.04958640307836e-06
"YIL111W_mRNA",1.40168127210244,5.41597054184064,27.9092000712418,1.27143789395313e-07,1.05363346850406e-06
"YGL133W_mRNA",1.18995198536979,7.03278625268538,27.9020886928359,1.27611938705996e-07,1.05599793404847e-06
"YML053C_mRNA",1.69357975911136,3.71560561536586,27.8877152488772,1.28563438046742e-07,1.0623496683233e-06
"YGR257C_mRNA",-1.13651500714873,5.05425831539854,27.865335151313,1.30059138498732e-07,1.07317369138382e-06
"YOR153W_mRNA",-1.45236423553707,7.74083878280768,27.8508262927466,1.31038094953217e-07,1.07970903915803e-06
"YOR320C_mRNA",-1.0214160262027,5.63334023763594,27.8470404677153,1.31294748543473e-07,1.08028271736054e-06
"YER169W_mRNA",1.02420068539485,6.40086541291393,27.7824439908054,1.35752410722581e-07,1.11537115836932e-06
"YKL138C_mRNA",1.60653159559366,4.6597980565675,27.7369250787095,1.38984369815245e-07,1.13931230484682e-06
"YBL007C_mRNA",0.993366013200528,6.82078907720988,27.7358615350456,1.39060798981477e-07,1.13931230484682e-06
"YIL148W_mRNA",-0.986774879704674,7.70872978515988,27.7326982858027,1.3928836778061e-07,1.13956035736658e-06
"YDR380W_mRNA",-1.65390785279733,4.35651337223372,27.6992742822499,1.4171586562137e-07,1.1577805372405e-06
"YFR055W_mRNA",-2.23126837192035,4.80962736292381,27.6871899999296,1.42603912442764e-07,1.16339011055001e-06
"YDR239C_mRNA",1.00569542972776,4.6912855656023,27.6655872258305,1.44205371076968e-07,1.1747958016087e-06
"YNL022C_mRNA",-1.27640474881425,4.7565269164918,27.6613183031567,1.44523961566551e-07,1.17573296057521e-06
"YHR114W_mRNA",1.31322250418704,4.63743229180775,27.6530077940808,1.45146201051953e-07,1.17913425777226e-06
"YOR168W_mRNA",-1.33543287112742,4.74405571809674,27.6133739587185,1.48150873532925e-07,1.2018531538289e-06
"YER136W_mRNA",-1.11137135749964,6.65186059025839,27.602457555526,1.48989349594886e-07,1.20696000457231e-06
"YOR385W_mRNA",-5.9836526196412,3.10168381605091,27.5543797280293,1.5273911380229e-07,1.23537503822488e-06
"YLR377C_mRNA",-1.30413374989648,7.36289482975968,27.5520308598559,1.5292471473871e-07,1.23537503822488e-06
"YFR053C_mRNA",1.01837003303588,9.49827045290235,27.5310756711651,1.54590569990515e-07,1.24708817355477e-06
"YDR090C_mRNA",-1.45235257493784,4.8490519834998,27.4640192044168,1.60044494160116e-07,1.28837764179156e-06
"YLL053C_mRNA",2.06856937873456,3.00577539619035,27.4626846005371,1.60154976940155e-07,1.28837764179156e-06
"YNL168C_mRNA",-1.63888721236508,4.88713739053117,27.4315683012077,1.62752662024909e-07,1.30745393025852e-06
"YER159C_mRNA",1.97505459222016,5.02046838846352,27.3956937237943,1.65800034283744e-07,1.33008471947626e-06
"YDR173C_mRNA",1.34807016562165,5.61047334468521,27.3852524676897,1.66697665438267e-07,1.3354309508619e-06
"YGL076C_mRNA",-1.00987845606864,6.91270782718349,27.2855464029303,1.75518522916437e-07,1.40414818333149e-06
"YBR269C_mRNA",1.20663011320625,5.52952347828555,27.2453653539055,1.79204174747977e-07,1.43165050255092e-06
"YPL126W_mRNA",-1.15982135617863,5.43433763586111,27.2360518108962,1.80069484309731e-07,1.43657643836051e-06
"YER062C_mRNA",0.98495952097965,6.37359199639146,27.2184822410797,1.81713268351806e-07,1.44587512821939e-06
"YIL002W-A_mRNA",1.40901311774875,4.59262719018082,27.2182436946063,1.81735689592672e-07,1.44587512821939e-06
"YOL028C_mRNA",-2.726412686241,2.15775246829135,27.1698038854409,1.86346528562032e-07,1.48051932458638e-06
"YHR050W_mRNA",-1.28906708520902,6.37685084391929,27.1586435806537,1.8742535565065e-07,1.48704512944801e-06
"YLR218C_mRNA",1.40080466264517,4.91705325478612,27.0777568890774,1.95433764695993e-07,1.54845737295481e-06
"YMR165C_mRNA",1.56585742642486,4.70337494541154,27.0591343734473,1.97325586209816e-07,1.56130491225739e-06
"YDR529C_mRNA",1.22177903324883,9.51149017364667,27.0562733227758,1.97617856350552e-07,1.56147843814061e-06
"YNR017W_mRNA",1.07612189965165,4.85662350905255,27.0452698274043,1.98745965391329e-07,1.56532679689019e-06
"YDR406W_mRNA",1.09297582920314,8.00425724486084,27.0432042677722,1.98958450744256e-07,1.56532679689019e-06
"YMR103C_mRNA",1.42919713403793,4.7222735960391,27.0419282617541,1.99089828001995e-07,1.56532679689019e-06
"YKR047W_mRNA",1.63450766311688,4.35801328039278,27.0384835664081,1.99444927317984e-07,1.56532679689019e-06
"YJR111C_mRNA",1.31304688857881,4.01594358269495,27.0383382216141,1.99459924257476e-07,1.56532679689019e-06
"YMR133W_mRNA",-1.78869643515405,3.48436510416902,26.9899586757767,2.04515141521917e-07,1.60282151618805e-06
"YMR304C-A_mRNA",1.10705307963872,5.70652189318556,26.8881945477667,2.15571644535113e-07,1.68718403636154e-06
"YMR215W_mRNA",-1.27607568737515,4.90823847629463,26.8740346037228,2.17156862850493e-07,1.69729098758382e-06
"YOR124C_mRNA",0.980369533361917,7.09941419717934,26.8219303006477,2.23091248456521e-07,1.74131763660117e-06
"YER044C-A_mRNA",-2.38015025053061,2.33759399731159,26.8100902581226,2.24462270018477e-07,1.74854012684558e-06
"YGR130C_mRNA",1.972189741553,8.13691366028763,26.8087154064035,2.24622017679955e-07,1.74854012684558e-06
"YGR125W_mRNA",-0.885082083587107,8.63544856289945,26.7836340428233,2.27556371435989e-07,1.76899811765044e-06
"YFL028C_mRNA",-1.06830578427626,4.92764900764818,26.7740298937159,2.28690139232419e-07,1.77542237124523e-06
"YPR008W_mRNA",1.14151070116638,7.49904679984773,26.7655445369245,2.29696543874297e-07,1.78084192942005e-06
"YLR252W_mRNA",1.23202604790652,3.79854390198465,26.7464666386671,2.31975515612315e-07,1.79462321257942e-06
"YIR009W_mRNA",-2.50512628890465,2.08898138261096,26.7454675269827,2.32095488191972e-07,1.79462321257942e-06
"YCR061W_mRNA",1.552194069644,4.34814026781678,26.7395044963463,2.3281281875945e-07,1.79776315662377e-06
"YKL027W_mRNA",-1.42812503970466,4.55070569486546,26.6720942000157,2.41078241075751e-07,1.85860996386372e-06
"YOR020W-A_mRNA",0.934653067889735,5.98288489354743,26.6700284105817,2.41336127579257e-07,1.85860996386372e-06
"YOR283W_mRNA",-1.50194315660174,5.06949444159647,26.6208280262085,2.47560532063027e-07,1.90400750092682e-06
"YNR059W_mRNA",-1.63681790825972,3.85866638162673,26.5930959504635,2.51139601865781e-07,1.92896587816057e-06
"YOR209C_mRNA",-1.17640015554783,5.45139093144372,26.587795809433,2.51829512533721e-07,1.93169623425601e-06
"YIL114C_mRNA",-1.60140149434459,3.89312199408528,26.5519011806205,2.56552121555823e-07,1.96531174284673e-06
"YMR188C_mRNA",1.29839754213126,6.35971639785887,26.5345370869394,2.58868449579952e-07,1.9804293573163e-06
"YDR327W_mRNA",1.38374144471012,4.88635027662344,26.525110539202,2.60134695165152e-07,1.9874841260237e-06
"YCR028C_mRNA",-1.94308837170546,3.80678724901627,26.5187470233088,2.60992999260818e-07,1.99140761391081e-06
"YLR351C_mRNA",-1.26978805810905,5.39546056649943,26.509753724242,2.62210848434141e-07,1.99806050205224e-06
"YLL006W_mRNA",-1.61914871594534,4.34670572856342,26.3901295644424,2.78962385512421e-07,2.12176196421961e-06
"YPL226W_mRNA",-1.46690351199141,6.7337817796915,26.3886288939151,2.7917920581837e-07,2.12176196421961e-06
"YPR098C_mRNA",0.867211268295633,6.9543315241884,26.3708791903136,2.81756574413091e-07,2.13853610224706e-06
"YAL067C_mRNA",-1.14528928244933,4.60571559950861,26.3525497948313,2.84443152415914e-07,2.15609402671171e-06
"YGR161W-C_mRNA",-1.2852655210261,3.85457796242207,26.3452613424073,2.85518557813251e-07,2.16140916111316e-06
"YLR202C_mRNA",1.68291466257715,3.07256169145582,26.2755217720617,2.96016894885734e-07,2.23794971840314e-06
"YLR266C_mRNA",-1.30766763782955,3.94414411269341,26.2693701458401,2.96961305334826e-07,2.24215490145615e-06
"YKL148C_mRNA",0.961013596606835,8.39010324927187,26.1041950778219,3.23480435696538e-07,2.43919451251071e-06
"YGL016W_mRNA",-1.74840537106542,5.07439537232359,26.0406524489672,3.34303479183637e-07,2.51751876892397e-06
"YEL007W_mRNA",1.3289398543974,6.12748099216179,25.9858090238365,3.43936243174204e-07,2.58372971967279e-06
"YML024W_mRNA",-0.983329505671782,7.38452760498453,25.9855054434852,3.43990331445355e-07,2.58372971967279e-06
"YGR197C_mRNA",1.12068521874353,4.4691141354707,25.9267962244967,3.54612337594435e-07,2.65906854425422e-06
"YOR213C_mRNA",-1.7776187914869,4.2253430971994,25.9250054275745,3.54941455612881e-07,2.65906854425422e-06
"YGR048W_mRNA",0.927752276012183,5.49825765616276,25.8933874242216,3.60802997973284e-07,2.69947942525089e-06
"YLR153C_mRNA",-1.56152601363513,7.59909945702227,25.8555211806929,3.67950714888829e-07,2.74939628615508e-06
"YLL010C_mRNA",1.24529264493338,4.15897275244867,25.8229399511321,3.74214333659129e-07,2.79258655195753e-06
"YMR125W_mRNA",-1.14980158836798,6.11401922790814,25.8061438876474,3.77484954414827e-07,2.81335883445167e-06
"YHR186C_mRNA",-1.11483222597187,5.53534228922856,25.8022480125972,3.78247665465145e-07,2.81541045841067e-06
"YPR021C_mRNA",-1.20481237633149,5.55913383157164,25.7812923618059,3.82376819246202e-07,2.84248199223432e-06
"YOR116C_mRNA",-1.48995821615998,6.34617585327726,25.7771437634941,3.83199612249714e-07,2.84493696703644e-06
"YIL071C_mRNA",-1.34378915980123,4.7510876329487,25.7345866527081,3.91743153648603e-07,2.90463216363842e-06
"YPL175W_mRNA",-1.32599502434657,4.09917745330234,25.7114410904997,3.96469635622891e-07,2.93590848122797e-06
"YIL113W_mRNA",1.40615960103681,4.52595049089422,25.6847905630452,4.01982708860245e-07,2.97292205682045e-06
"YOR215C_mRNA",1.37413900837172,7.37793948702516,25.6816829645255,4.02630546443587e-07,2.97390541720992e-06
"YMR271C_mRNA",1.11269319863554,5.6520650228376,25.6668475977649,4.05737713113232e-07,2.99302813657986e-06
"YBR022W_mRNA",-1.17879850211352,4.15334221537463,25.5340713084006,4.34639448654782e-07,3.20213961151788e-06
"YNL150W_mRNA",1.07443148253984,5.11732907647703,25.510104628554,4.40072097926155e-07,3.23803367849869e-06
"YOR332W_mRNA",0.926801901431086,7.24394361311499,25.4976941491632,4.42911943334304e-07,3.25478293218694e-06
"YEL025C_mRNA",-1.11604373222218,5.76350402614669,25.479066450671,4.47208973358248e-07,3.27897487616504e-06
"YBR089W_mRNA",1.07463628981126,3.87606469685572,25.4785039871519,4.47339370224732e-07,3.27897487616504e-06
"YAL007C_mRNA",-0.984682731570904,4.76028007690231,25.4672049367538,4.49966937016513e-07,3.29405453511709e-06
"YHL042W_mRNA",-1.57323315337757,3.13154742153765,25.4390010368281,4.56593398443302e-07,3.3383335055804e-06
"YPL087W_mRNA",0.841191467260832,7.60153709085998,25.4171567882829,4.61792826337626e-07,3.37208010736552e-06
"YFR050C_mRNA",0.871822405461933,6.65611415092795,25.385683115851,4.69388828596278e-07,3.42321953784356e-06
"YER147C-A_mRNA",-1.37399794447281,4.06350351494395,25.3781335432197,4.71229427730254e-07,3.43230917348039e-06
"YGR243W_mRNA",1.11026260283135,7.079124696888,25.373272075153,4.72418490351621e-07,3.43663627238156e-06
"YNL031C_mRNA",-0.855589606543315,8.31214565349579,25.3512538184671,4.7784169444814e-07,3.47171525425466e-06
"YBL077W_mRNA",0.928739463888158,4.77084046519922,25.3463863893523,4.79048964968277e-07,3.47611409755876e-06
"YPL179W_mRNA",-1.22154423346262,7.40813506696763,25.3123035219208,4.8758866339728e-07,3.53364130462069e-06
"YJR042W_mRNA",-1.37253362446884,4.68703695511269,25.3024458232447,4.90086913694349e-07,3.54729575626386e-06
"YKR052C_mRNA",-1.55292684829979,4.09563966830413,25.2521731854264,5.03028594681913e-07,3.63641196856412e-06
"YJL046W_mRNA",-1.24277375719764,3.90114153014066,25.2333124657075,5.0797181356771e-07,3.66755649395887e-06
"YGL246C_mRNA",-1.02351385028907,4.45982071521824,25.2268916670369,5.09665733054304e-07,3.6751926018997e-06
"YMR089C_mRNA",1.24245287379839,7.70251781183572,25.1614905888687,5.2724564315599e-07,3.79722049235536e-06
"YHR018C_mRNA",-1.14806891082773,7.66439044178315,25.1469117437662,5.31246597389292e-07,3.82127066814515e-06
"YGR070W_mRNA",0.942313008993234,6.43700168674309,25.1396809247955,5.33242269906793e-07,3.83085491415627e-06
"YKL181W_mRNA",-1.39655837169884,6.00359034357791,25.10946139979,5.41664392185102e-07,3.88652612330577e-06
"YLR014C_mRNA",-1.50291148006005,4.03193626727506,25.0942666428366,5.45949398388137e-07,3.91241156959042e-06
"YFL016C_mRNA",1.670123729527,7.37172143973448,25.0696938910817,5.5295109192802e-07,3.957677208149e-06
"YGR206W_mRNA",1.11880364269218,3.74617992139505,25.0590335585297,5.56016551585802e-07,3.97469257668267e-06
"YPL028W_mRNA",-1.38539020512919,6.08086826867313,24.9630492011506,5.84396475158456e-07,4.17240301670611e-06
"YJL151C_mRNA",1.00780440805351,7.27684039359645,24.9035080495792,6.0272646992372e-07,4.29796060528322e-06
"YNL085W_mRNA",-1.0298567595288,5.86779188913253,24.8998988895625,6.03855916088997e-07,4.3007050201357e-06
"YPR040W_mRNA",1.21414708558949,4.91870795962454,24.8606370779461,6.16280415359511e-07,4.38378778216322e-06
"YLR043C_mRNA",0.839326598841948,6.98754024176086,24.8395804113894,6.23049113782579e-07,4.42648423272839e-06
"YDR452W_mRNA",1.05419050073869,7.3366808973696,24.8150107107812,6.31041371063284e-07,4.47775793521072e-06
"YDR330W_mRNA",0.91061271309848,5.08242265644233,24.794568219903,6.37769380055105e-07,4.51994593766661e-06
"YDL129W_mRNA",1.51455609051881,3.41288313421869,24.7871229604889,6.40237582518957e-07,4.53187778998713e-06
"YER088C_mRNA",1.19653236629956,7.16541227489212,24.7589585239224,6.49661422943394e-07,4.59295517615795e-06
"YER019C-A_mRNA",0.964146925042802,6.26991482350743,24.7046762225586,6.68218470003525e-07,4.71837393978039e-06
"YMR309C_mRNA",-1.26880856924233,5.62068670918642,24.6380209361969,6.91734000069818e-07,4.87845614701254e-06
"YNL307C_mRNA",-1.61819782833381,5.60631432701162,24.4931016432474,7.45763665944641e-07,5.25308650548323e-06
"YHR064C_mRNA",-1.10272583009436,6.2504121703763,24.478515634825,7.51430813985962e-07,5.28655832105106e-06
"YGR151C_mRNA",1.95637923336504,2.48704530037925,24.4058715098049,7.80305117865494e-07,5.4830199036388e-06
"YKL152C_mRNA",-0.924786219530871,9.3811312945784,24.3964669993829,7.84123635446615e-07,5.50315688741148e-06
"YBR180W_mRNA",1.69471457400292,2.49589059342942,24.3776384122029,7.9182501760213e-07,5.54423170093774e-06
"YPL222W_mRNA",1.1982515458039,6.61923154249588,24.377465787631,7.91895975289757e-07,5.54423170093774e-06
"YPL224C_mRNA",-1.07629454496134,4.68265070896796,24.3679088290232,7.95834347044646e-07,5.5650595502783e-06
"YBR208C_mRNA",-1.55668835840254,8.15849091787574,24.3599188157933,7.99142059019648e-07,5.58143232514811e-06
"YOR329C_mRNA",0.973246997010764,5.25055571092985,24.343531625135,8.05969234752423e-07,5.62231678735507e-06
"YGR008C_mRNA",1.77827644505069,7.73090732594447,24.3356737423104,8.09263674787566e-07,5.63848852300721e-06
"YDR091C_mRNA",-1.94831932062732,5.34815337845776,24.3228151642508,8.14683823547559e-07,5.66941417447072e-06
"YOL136C_mRNA",-1.34204607109217,6.02285360358719,24.2802356987616,8.32893122394839e-07,5.78730601638462e-06
"YLR134W_mRNA",-1.2234529797596,7.7430529034952,24.278535652988,8.33628567457065e-07,5.78730601638462e-06
"YEL065W_mRNA",-1.48247679741202,4.50568808284194,24.2618847356707,8.40866318561464e-07,5.83054484515128e-06
"YOL002C_mRNA",-1.23777872768125,6.39016116443041,24.2438296006587,8.48785675836086e-07,5.87840055591035e-06
"YPL198W_mRNA",-1.13090290236568,4.57193967371319,24.1591872802897,8.86920423613343e-07,6.13515253507864e-06
