"","logFC","logCPM","LR","PValue","FDR"
"YLR300W_mRNA",-1.2342775176848,7.84632968670825,22.6571777717692,1.93635505616562e-06,7.42162362602032e-06
"YCR086W_mRNA",1.7165609694159,3.27350258406664,22.6366837242251,1.95711932677688e-06,7.49623423837086e-06
"YLR407W_mRNA",-0.961497094834589,4.85343647258796,22.6193117741679,1.97489515271299e-06,7.55930709216052e-06
"YGR281W_mRNA",-0.963985181642392,8.10283776966276,22.6022188980175,1.99254348687033e-06,7.62180872858479e-06
"YER099C_mRNA",-1.02067798793237,5.51750684537852,22.6007043464493,1.99411486551468e-06,7.62277131913488e-06
"YPL135W_mRNA",0.908793102484684,7.40929904924969,22.5649678741694,2.03155507519475e-06,7.760755366617e-06
"YGR024C_mRNA",-0.902914319562197,5.02646687769357,22.5611653455295,2.03558016807855e-06,7.76697659597617e-06
"YPL176C_mRNA",-0.911189063905798,5.14649333567246,22.5608889805793,2.03587302048267e-06,7.76697659597617e-06
"YMR034C_mRNA",-1.2692993382707,3.94998138320179,22.5459588183948,2.05175686692731e-06,7.82240769859546e-06
"YOL058W_mRNA",1.0573704917532,7.48537643930295,22.5367890072587,2.06157397403158e-06,7.85465123615197e-06
"YGL165C_mRNA",1.24160253284095,4.1588278985042,22.531267339121,2.06750813135855e-06,7.87206787523203e-06
"YLR337C_mRNA",1.44637449419191,3.92833940234316,22.5261770207989,2.07299389374765e-06,7.88775542179606e-06
"YER036C_mRNA",-1.14889662269955,7.16596292323035,22.5120007515582,2.08834853189059e-06,7.94094872955896e-06
"YAL053W_mRNA",-1.24091651409212,6.10587643961223,22.505732396646,2.09517425633268e-06,7.96166217406419e-06
"YGR058W_mRNA",-1.07008797287222,4.64998661538373,22.4686784683037,2.13598258079729e-06,8.11139736139719e-06
"YJR107W_mRNA",-1.12891252402063,4.16967603358652,22.4490560547552,2.15791514516653e-06,8.18657691523473e-06
"YDR131C_mRNA",-1.54178014492253,3.98274292364184,22.4484337684911,2.15861437706068e-06,8.18657691523473e-06
"YPR020W_mRNA",1.30645632682138,7.31302496775375,22.4052644714006,2.20768049919972e-06,8.367167036337e-06
"YNL211C_mRNA",2.45768388391886,2.24214864121007,22.3919494598816,2.22303891009573e-06,8.41985098013964e-06
"YNL015W_mRNA",1.18928514016737,7.74078131538269,22.3886802114741,2.22682623748722e-06,8.4286686420224e-06
"YPL054W_mRNA",-0.856130492760111,4.93783776091162,22.3809512963187,2.23580571690712e-06,8.45711448648037e-06
"YDR017C_mRNA",-0.868690627815202,5.89419792094388,22.3789200776794,2.23817161511465e-06,8.46052306865328e-06
"YNL172W_mRNA",-1.38807441760212,5.34968167499369,22.3497671811343,2.27240598950648e-06,8.58431458168046e-06
"YKR083C_mRNA",2.24955392779024,2.9225770490529,22.32601441642,2.30068697841461e-06,8.68546927275998e-06
"YNL242W_mRNA",-1.10805190859899,5.99841410127465,22.3140931741924,2.31501369153676e-06,8.73384655931831e-06
"YDR317W_mRNA",-1.4049553011661,3.5885716278296,22.3012892869425,2.33050085222826e-06,8.78653585017652e-06
"YPL177C_mRNA",1.07566419052282,4.8900991676458,22.2905356650753,2.34358835829916e-06,8.83011504079317e-06
"YLR410W_mRNA",-1.09641572396453,6.3155804050106,22.261568925849,2.37920979448802e-06,8.9584848585155e-06
"YDR153C_mRNA",1.08910655357025,5.3863848568088,22.2552683540815,2.38702947260756e-06,8.98207311646989e-06
"YBR137W_mRNA",-0.877257975177567,4.60820074909402,22.244569303731,2.40036724076715e-06,9.02638097830147e-06
"YER098W_mRNA",0.943521099783529,5.55101611276484,22.2423302822981,2.40316792094573e-06,9.03103312386631e-06
"YHR063W-A_mRNA",1.32872474903247,4.9554670255884,22.2310746124546,2.41729681807125e-06,9.07822264055888e-06
"YPR170W-B_mRNA",0.940961294448978,5.9556777878656,22.2201218011093,2.43112554527257e-06,9.12422426867731e-06
"YLR171W_mRNA",-1.43080719913837,3.83842600516153,22.1573025004877,2.51198653657474e-06,9.42158067224397e-06
"YDR445C_mRNA",1.94301065396979,2.91801346285815,22.1499403000378,2.52163810387924e-06,9.45164288644159e-06
"YGR105W_mRNA",1.2884507490878,4.0012438003142,22.1465192982323,2.5261355598873e-06,9.46235991822895e-06
"YFR017C_mRNA",1.20144769040576,6.90941446561759,22.0905783778432,2.60083116124323e-06,9.7358397844076e-06
"YJL105W_mRNA",-1.16543919483815,3.43257635345444,22.0886750666875,2.60341118789311e-06,9.73918589460531e-06
"YOR127W_mRNA",-0.859693377784278,5.22827506364251,22.0617858187385,2.64013639910213e-06,9.87017983250089e-06
"YOR160W_mRNA",-0.864126675646988,4.95002361824704,22.0326601972172,2.68050269343962e-06,1.00146077343514e-05
"YDL051W_mRNA",-1.21219796744745,3.80920622147307,22.010495545115,2.7116359341886e-06,1.01183001204126e-05
"YHR175W_mRNA",-1.44855283205682,4.55072914029346,22.0104073844426,2.71176048933496e-06,1.01183001204126e-05
"YNR061C_mRNA",-1.77069538310258,4.09952310678242,21.9992417940164,2.72758194632757e-06,1.01707639263964e-05
"YDR091C_mRNA",-1.8468443140944,5.34815337845776,21.9825923095453,2.75134616819628e-06,1.02527583661301e-05
"YLR179C_mRNA",0.967009799197231,6.32571708106796,21.9621849682191,2.7807576127368e-06,1.03556776087478e-05
"YDR119W-A_mRNA",0.973079016686111,9.16066813294427,21.9512845820058,2.79659648610951e-06,1.04079518709849e-05
"YDL157C_mRNA",1.00796776993814,4.20402357449752,21.9482005386976,2.80109417932365e-06,1.04179780938657e-05
"YDL073W_mRNA",-1.11143540084511,4.88520012451418,21.9449633294253,2.80582305321881e-06,1.04227930513354e-05
"YPR082C_mRNA",1.09607638870655,4.94452933131037,21.9448438208514,2.80599778303783e-06,1.04227930513354e-05
"YNL138W_mRNA",1.00368034470415,6.04059663459715,21.9403993618165,2.8125036484825e-06,1.0440244905935e-05
"YNL112W_mRNA",-1.49027956273795,5.27596067344562,21.9351930255029,2.8201440116878e-06,1.04618829874815e-05
"YDR443C_mRNA",-1.11522849436291,5.34258563059212,21.930382191889,2.82722247988834e-06,1.04814101693421e-05
"YOR328W_mRNA",-1.33659599745988,5.12387216490353,21.8715516597702,2.91523892838607e-06,1.080078258522e-05
"YPL009C_mRNA",1.84873660613074,7.04998885997789,21.8684061272842,2.92002164370744e-06,1.08115673167014e-05
"YNL228W_mRNA",1.60813623018972,3.65628835706772,21.8329001014356,2.97455687303027e-06,1.10064320939288e-05
"YPL125W_mRNA",-0.953017617739266,5.37518588073692,21.8310844858918,2.97737285842923e-06,1.10097987389803e-05
"YOR244W_mRNA",1.13534491486769,5.57230482375135,21.820333828547,2.99410181880901e-06,1.10645758831995e-05
"YER056C-A_mRNA",1.17203557819707,6.20655542439472,21.814258271264,3.00359759050443e-06,1.10925701296379e-05
"YOL036W_mRNA",-0.979707273768983,6.60150801114747,21.7982461464837,3.02876869584609e-06,1.11783821004518e-05
"YBR170C_mRNA",-1.18373682442747,5.16582548251735,21.7674310113845,3.07780732544427e-06,1.1352116929608e-05
"YER105C_mRNA",-1.03944248397659,6.43743114626796,21.7622028301675,3.08620605081983e-06,1.1375830344311e-05
"YHR199C_mRNA",-1.32777657024108,5.96980720198772,21.7439082800295,3.11577645991453e-06,1.14775030819301e-05
"YOL147C_mRNA",-1.24820928421706,5.28385353533846,21.7242582437442,3.14785454706391e-06,1.15882777972219e-05
"YLL055W_mRNA",0.883607748115043,7.68536929281856,21.6931465135953,3.19932254569686e-06,1.17702465120669e-05
"YNR059W_mRNA",-1.4887925691138,3.85866638162673,21.676385223093,3.22739978914473e-06,1.18659842024825e-05
"YER074W_mRNA",0.865299126704237,7.51577715770784,21.668432337315,3.24080821398565e-06,1.19077024452806e-05
"YGL215W_mRNA",-1.11714020923347,5.4987194582743,21.644479270651,3.2815313038368e-06,1.20496661226709e-05
"YMR222C_mRNA",1.31724606336235,3.72566607037259,21.6379968114629,3.29264027612847e-06,1.20827765151957e-05
"YHL002W_mRNA",1.0939809729897,5.95421108775741,21.6014709647252,3.35594356221826e-06,1.23072571526176e-05
"YJL067W_mRNA",1.39347824812192,4.90704539854123,21.581326270467,3.39137752609582e-06,1.24293125575695e-05
"YPR204W_mRNA",-1.20724864462163,6.4693806630943,21.5209523955674,3.4998380454608e-06,1.28186839255432e-05
"YNL002C_mRNA",1.31152364483874,5.84924727893479,21.5130546052314,3.5142813689197e-06,1.28634278750825e-05
"YPR008W_mRNA",1.01895192974431,7.49904679984773,21.478352932536,3.57845518496077e-06,1.30900298596158e-05
"YGR244C_mRNA",-0.942850093235697,7.54262299156471,21.4327998193685,3.66448503110264e-06,1.3396244012436e-05
"YPR141C_mRNA",1.44638682643029,5.18972153088967,21.4090990491804,3.71006309719958e-06,1.35542849142472e-05
"YPL277C_mRNA",-1.17265040243009,5.38387615121107,21.3620192251749,3.80229484945432e-06,1.38824621052138e-05
"YDR326C_mRNA",-0.908883870680834,6.28152512386448,21.3124458000099,3.90189981984524e-06,1.42371278328655e-05
"YNR064C_mRNA",1.5000256079878,3.86345790462704,21.3110149094132,3.90481337807952e-06,1.42387639342091e-05
"YNR037C_mRNA",1.31862736547205,4.01114154746492,21.3062720720565,3.91448629294861e-06,1.42650301754392e-05
"YBL042C_mRNA",-1.08615668940563,4.9169765831273,21.3009483806955,3.92537249246655e-06,1.42956819145566e-05
"YKR096W_mRNA",-0.767393743995721,6.55634795865733,21.2912106229284,3.94536350393437e-06,1.43594326393982e-05
"YKL171W_mRNA",-1.19554982524722,5.79257948475577,21.2824686368781,3.96339727147012e-06,1.44159840302339e-05
"YJL110C_mRNA",-1.02589114276534,4.60161223912689,21.2673561119934,3.99476808768119e-06,1.45124566031042e-05
"YMR012W_mRNA",0.869164288638549,8.03561799331937,21.2672709190635,3.99494563693486e-06,1.45124566031042e-05
"YKL026C_mRNA",1.52635224542447,6.4855977470261,21.2546788889212,4.02127576565265e-06,1.45989244641167e-05
"YGL160W_mRNA",-1.08210548435014,5.02621090712926,21.2306510197936,4.07200258284379e-06,1.47737983156443e-05
"YLR452C_mRNA",-1.10247243759014,3.62874719478351,21.227651009709,4.07838102970007e-06,1.47876514924969e-05
"YLR162W_mRNA",2.32028558276865,10.3265734663159,21.2132578233874,4.10912270823708e-06,1.48807098278137e-05
"YGL116W_mRNA",1.11639431071246,4.7559786088025,21.2132223391643,4.10919878382322e-06,1.48807098278137e-05
"YGL169W_mRNA",-1.14240859043256,3.94297598231302,21.2087815066879,4.11873077029682e-06,1.49058827877409e-05
"YBR080C_mRNA",-1.13267010011858,5.82310623432059,21.1693469208917,4.20435415163894e-06,1.52062301689834e-05
"YKR104W_mRNA",-1.87442860392266,2.91691039691272,21.1627708727571,4.21880535369272e-06,1.52489485124713e-05
"YPL166W_mRNA",-1.06329520254939,3.89716990809706,21.1543698767026,4.23733951159422e-06,1.53063621131759e-05
"YBL054W_mRNA",-1.35337180468902,3.61993169592013,21.1229007260424,4.30749557553568e-06,1.55500590276838e-05
"YJL181W_mRNA",-0.945989488564197,4.33038740884309,21.1173776743241,4.31992814756004e-06,1.55851998627775e-05
"YJL075C_mRNA",1.95029037707316,3.31466109012908,21.0872761281049,4.38832343010769e-06,1.58220699951948e-05
"YHR002W_mRNA",-1.25723129584314,4.07411865445351,21.0686618340099,4.43116063979995e-06,1.59665526235087e-05
"YNL216W_mRNA",0.886074154157293,4.96967689706608,21.0550552430196,4.46273884933155e-06,1.60703114674184e-05
"YGR010W_mRNA",-1.28395223184153,3.78968702802435,21.0427633455759,4.49146003539138e-06,1.61636592924739e-05
"YNR010W_mRNA",1.36270473961643,3.5157764957537,21.0336074041214,4.51297424735899e-06,1.62309708921205e-05
"YER079C-A_mRNA",1.45510442680853,3.06708240076559,21.0165890163799,4.5532384256256e-06,1.63655912547688e-05
"YCR048W_mRNA",-1.98730509233981,2.50952988338504,21.0052952898292,4.58015731191812e-06,1.64521073592283e-05
"YBR172C_mRNA",1.4183870879589,5.72381680655662,20.9734761596242,4.65686101897393e-06,1.6711253576115e-05
"YBR145W_mRNA",-0.979829676794823,5.48726570351767,20.9729713138562,4.65808834098773e-06,1.6711253576115e-05
"YEL041W_mRNA",-1.09933337926616,5.10721195060319,20.9663443806933,4.67422909644972e-06,1.67587506276186e-05
"YOL082W_mRNA",-0.899516501923496,6.26874096344873,20.9417830971632,4.7345423663649e-06,1.69644644591338e-05
"YNL011C_mRNA",-0.866532498657077,4.70443271997215,20.9379428336586,4.7440429607736e-06,1.69879678496146e-05
"YER033C_mRNA",1.05423475197394,6.05594830670024,20.9336469173048,4.75469348912624e-06,1.7015557368769e-05
"YLL037W_mRNA",1.47342507543466,2.68636815219051,20.9179085800084,4.79391772056169e-06,1.71453057300089e-05
"YGL136C_mRNA",-0.963097185065184,4.53900885995951,20.9057149094244,4.82453081362074e-06,1.72441150863078e-05
"YFR006W_mRNA",-0.861062813846948,6.79810376264604,20.9045049072442,4.82757929158439e-06,1.72443401287517e-05
"YMR072W_mRNA",1.19712662212525,6.7981439421182,20.8858335688324,4.87486565976759e-06,1.74024870524213e-05
"YAL058W_mRNA",-2.43275577510223,2.87340483271734,20.8763110737231,4.89916070069344e-06,1.74784139636846e-05
"YLR188W_mRNA",-1.26432972898194,4.57201780836943,20.8582025003848,4.94569744750098e-06,1.76335484301023e-05
"YOL131W_mRNA",-2.07819679526338,2.09561486751841,20.8566082436988,4.94981567329679e-06,1.76373444348934e-05
"YDL039C_mRNA",1.56523186536172,5.104314846744,20.8532108180019,4.95860326501092e-06,1.76577635380413e-05
"YLR201C_mRNA",0.95502105079077,5.61691658367067,20.784220029952,5.14047756827005e-06,1.82941456773431e-05
"YLR042C_mRNA",1.99107227028375,2.0104386087484,20.7604327063362,5.20472600175999e-06,1.85113900161119e-05
"YMR220W_mRNA",-1.04592690254212,4.70316989657329,20.7347134020685,5.27509975073781e-06,1.87501391755456e-05
"YPL048W_mRNA",1.23684127962078,5.93873934514121,20.7019232589666,5.36620760784984e-06,1.90622479353879e-05
"YLR324W_mRNA",1.50007231551978,4.89365001022206,20.6876335745897,5.40640420562357e-06,1.91932333691959e-05
"YBL086C_mRNA",1.11938099867151,5.83386115777096,20.6741133100671,5.44471464388497e-06,1.93173659601226e-05
"YMR158W_mRNA",1.53048941931269,4.51080425473678,20.6655061043033,5.46924547333019e-06,1.93924873259393e-05
"YDL129W_mRNA",1.34969250648177,3.41288313421869,20.6058233547612,5.64242230308271e-06,1.99942522838072e-05
"YJL139C_mRNA",-1.34826415748694,4.03924319272649,20.600931976138,5.6568569325633e-06,2.00331119819041e-05
"YDL232W_mRNA",1.3496512536532,3.95573853013246,20.5975610150455,5.66682632410703e-06,2.00561206176729e-05
"YJR075W_mRNA",-0.82843209141587,5.4159419828144,20.5731035580403,5.7396876888656e-06,2.03015530256508e-05
"YER050C_mRNA",1.80632215801792,5.75433023141241,20.553750184851,5.79800929197192e-06,2.04952886599938e-05
"YLR203C_mRNA",0.838988793393409,6.40387757861416,20.5507358611145,5.80714637399381e-06,2.05150320832956e-05
"YKL135C_mRNA",-1.02911210798951,5.34302570995702,20.549013068472,5.81237502867578e-06,2.052095242398e-05
"YDR354W_mRNA",1.12939383578538,4.43701801698712,20.5366921307964,5.84990691970978e-06,2.06408444521953e-05
"YDR364C_mRNA",-1.67406311957675,4.10987444935843,20.5213749326948,5.89690534691042e-06,2.07939714797036e-05
"YIL090W_mRNA",-1.40577334241525,4.97165342822568,20.5143230557755,5.91867015409374e-06,2.08579858511565e-05
"YFL004W_mRNA",-0.90612557739331,6.93298956431897,20.4950746483974,5.97848944203018e-06,2.1055948181199e-05
"YCL033C_mRNA",-1.18331669965614,4.67693945681014,20.4851052072836,6.00971016445602e-06,2.1153007867092e-05
"YOR167C_mRNA",0.872945405803937,6.42420652809629,20.476469401555,6.03688666438524e-06,2.12357231263637e-05
"YMR304W_mRNA",-0.726210835244899,7.44257491247958,20.4752297155582,6.04079801336318e-06,2.12365485850187e-05
"YPR073C_mRNA",-1.42838912406337,4.20608926278256,20.4713586861107,6.05302792736692e-06,2.12665993360531e-05
"YPL260W_mRNA",0.914093456321368,7.46364146496819,20.4564955457429,6.10021705479531e-06,2.14193639565335e-05
"YDR457W_mRNA",-0.90785121333412,8.23651045645252,20.4489931305485,6.12417660409854e-06,2.14904277431793e-05
"YDL126C_mRNA",1.06367471996792,9.31719717471394,20.4466890783209,6.13155371651603e-06,2.15032509208237e-05
"YOL155C_mRNA",-1.04840678518488,7.49384383700707,20.4449712842385,6.13705955155633e-06,2.15094999816683e-05
"YOR307C_mRNA",-0.81073928058445,5.39488461132745,20.44082950183,6.15035511531687e-06,2.15423361841989e-05
"YHL017W_mRNA",-0.893718735135416,4.64378336619737,20.4397305909212,6.15388758724517e-06,2.15423361841989e-05
"YCR042C_mRNA",-0.820681819541253,5.89098358547733,20.4375971255975,6.16075147164961e-06,2.1553301332676e-05
"YLR310C_mRNA",-0.780763563859001,7.34695609279821,20.4007649987496,6.28046842488864e-06,2.19588290691022e-05
"YIL014W_mRNA",-0.827327469912955,5.1354398154089,20.396966823967,6.29294583992218e-06,2.19891440843258e-05
"YNR019W_mRNA",-0.99854988338853,5.25480640115991,20.3898038698071,6.31654466981085e-06,2.20582599835716e-05
"YGL123C-A_mRNA",-6.94240320370231,2.49120981840867,20.3865519646634,6.32728758624536e-06,2.2082424832721e-05
"YJL209W_mRNA",-0.867245245926097,4.84956867018468,20.372339039529,6.37445673077598e-06,2.22336123653153e-05
"YLR082C_mRNA",-1.22247569227444,3.62458857830628,20.3686495628569,6.38675878068282e-06,2.22630770773832e-05
"YGR038W_mRNA",-1.16896972890589,3.64409742935257,20.3609012281072,6.41267216519e-06,2.23399242618441e-05
"YGR098C_mRNA",-1.04189344814405,5.28090949505681,20.3468842842903,6.45981861392302e-06,2.24906041675825e-05
"YLR189C_mRNA",-0.730066245735011,7.07825478542489,20.3303936865491,6.51573093735859e-06,2.26716035507128e-05
"YDR255C_mRNA",0.828022233259437,5.96685008764215,20.2736847117492,6.7117400761613e-06,2.33395609150558e-05
"YDR539W_mRNA",-1.12616073614049,5.4047389437014,20.2295233410254,6.86847028651489e-06,2.38702072051203e-05
"YHR064C_mRNA",-1.00026164952014,6.2504121703763,20.181366806901,7.04357024155276e-06,2.44640178684358e-05
"YDR197W_mRNA",0.869194120857799,4.95854163457488,20.1477609021116,7.1684113136204e-06,2.48727186595744e-05
"YDR505C_mRNA",-0.838919283068525,6.89776659093143,20.1473759958222,7.16985397648743e-06,2.48727186595744e-05
"YOR044W_mRNA",-1.00970066502948,5.26564978086274,20.1197645866291,7.2741079983973e-06,2.52192363737952e-05
"YJR051W_mRNA",-0.960205418224386,6.0271991519527,20.1139436566693,7.29627991348542e-06,2.5274016579949e-05
"YIL121W_mRNA",-1.18290141018667,5.47216098216589,20.1133198764131,7.29865991263071e-06,2.5274016579949e-05
"YLR107W_mRNA",-0.885525678031227,4.72085897744319,20.1063508115999,7.32530304572427e-06,2.5351078725047e-05
"YOR032C_mRNA",-0.98519570540498,5.75394888094892,20.1025995926348,7.33968456806599e-06,2.53856395599696e-05
"YGL207W_mRNA",0.734507703762014,6.60269416843379,20.09090942324,7.3846847010582e-06,2.55259957111383e-05
"YPL103C_mRNA",-1.2121041669701,3.51372974704207,20.0835280322549,7.41324117093514e-06,2.56093785905032e-05
"YOL057W_mRNA",-1.0539365816983,4.97189836840397,20.0812834355083,7.42194682798977e-06,2.56241272435558e-05
"YOR119C_mRNA",0.956704792610623,5.30949001919875,20.0693467888708,7.46841575490972e-06,2.57691573478844e-05
"YNL187W_mRNA",-1.76391849574266,2.66204839294001,20.0679694395272,7.47379648584196e-06,2.57723274640138e-05
"YNL159C_mRNA",-1.08706940069131,4.51470627265838,20.0659077645154,7.48185786561951e-06,2.57847321192233e-05
"YPL263C_mRNA",0.875838219374697,5.49392675565539,20.0362898606778,7.59863529331643e-06,2.6171566758614e-05
"YLR077W_mRNA",-0.838144737576325,5.16499431676523,20.0225562147384,7.65340352101672e-06,2.63444926921291e-05
"YGR181W_mRNA",1.19159494329243,3.75229523278879,20.0121179131295,7.69529520197767e-06,2.64729154774408e-05
"YCL026C-B_mRNA",1.07613882017567,4.26300254903811,20.0068771064578,7.71641467485376e-06,2.65297685487829e-05
"YKL083W_mRNA",3.1814916390783,5.05584545673186,19.976720683534,7.83907512066682e-06,2.69354538352002e-05
"YJR031C_mRNA",-1.19144063666968,5.15132750116439,19.969182805093,7.87003982865731e-06,2.70257729193369e-05
"YIL091C_mRNA",-0.986510432753753,4.66258843145313,19.9529837308057,7.93699981658199e-06,2.72395192754472e-05
"YLR141W_mRNA",1.34844541391682,2.84506201444116,19.9374223728914,8.0018623230756e-06,2.74458175641833e-05
"YJL108C_mRNA",-1.41658478434729,3.50616876502326,19.881316119777,8.24017314250385e-06,2.82338262581751e-05
"YMR076C_mRNA",1.01703955645269,4.89904578950097,19.8810353401768,8.24138349572078e-06,2.82338262581751e-05
"YCL036W_mRNA",-1.43047347934675,3.46413468807776,19.879020022539,8.25007614061617e-06,2.82468522751624e-05
"YDL136W_mRNA",1.0375010844366,7.1385637393985,19.8628975668683,8.31994912158235e-06,2.84599567561898e-05
"YLR154W-C_mRNA",1.39309356206061,18.8947680593803,19.862386835569,8.32217225782627e-06,2.84599567561898e-05
"YNL054W_mRNA",-0.892157495858011,5.75802345780369,19.8605271761875,8.33027211472422e-06,2.84707998429864e-05
"YER058W_mRNA",1.34626357201403,4.26808199870121,19.8173533283267,8.52055941102438e-06,2.9088429535137e-05
"YAL029C_mRNA",-0.915789245296706,6.27798822179396,19.8172418006324,8.52105657435106e-06,2.9088429535137e-05
"YNL144C_mRNA",0.868849441011092,6.83367754765447,19.8144144563886,8.5336699194048e-06,2.91142808354885e-05
"YLL006W_mRNA",-1.41002512321132,4.34670572856342,19.8044381047233,8.57832635999727e-06,2.92493583561654e-05
"YJR144W_mRNA",0.808741651185753,5.41043431266967,19.7834397672035,8.67308784303901e-06,2.95550179241258e-05
"YER129W_mRNA",-0.858242872802915,5.97439390698356,19.7600993635646,8.77965249744279e-06,2.99005146375174e-05
"YDR385W_mRNA",-1.40152527873513,9.5795371952949,19.7585941967753,8.78656954523714e-06,2.99064382400057e-05
"YOR296W_mRNA",-0.938547986851242,4.9245770177558,19.7554409772495,8.8010780204209e-06,2.99381782367203e-05
"YCR093W_mRNA",-0.741112006743999,7.21073611634332,19.7420066656331,8.86316149013122e-06,3.01316190506168e-05
"YMR124W_mRNA",0.891009355419185,6.10657701346487,19.7328685638043,8.9056421223341e-06,3.02582287638834e-05
"YDR222W_mRNA",-0.966724656751948,3.88546338389185,19.6917556525533,9.09930831179701e-06,3.08980627918516e-05
"YNL193W_mRNA",0.854436762777683,5.6322812078955,19.6835265454992,9.13857726555365e-06,3.10131740809858e-05
"YDL013W_mRNA",-0.859506368373259,4.75296337819641,19.6805481019627,9.15283217146397e-06,3.10433109937615e-05
"YGL141W_mRNA",-0.876459250939736,5.60238766606949,19.6781642688781,9.1642573394625e-06,3.10638206530137e-05
"YDR422C_mRNA",-0.822033083360429,5.51251725762632,19.6743124979854,9.18274826595733e-06,3.11082428059645e-05
"YGR085C_mRNA",0.87172210887184,7.05562464079394,19.6668409331845,9.21872335729079e-06,3.1211808975212e-05
"YHL039W_mRNA",-1.03799588076531,5.00554160650643,19.6614256789351,9.24488586485226e-06,3.12820508233079e-05
"YJR042W_mRNA",-1.21499022066143,4.68703695511269,19.6555945168616,9.27314109311135e-06,3.13592874436834e-05
"YBR056W_mRNA",0.877515094726685,6.93927267286077,19.6459010236112,9.32030346604765e-06,3.15003351784033e-05
"YGL006W_mRNA",0.832057805493152,7.59110225566901,19.623076904069,9.43230444201871e-06,3.18602283374854e-05
"YPL128C_mRNA",-0.971539689967191,4.38333135421205,19.6163179510223,9.4657301340309e-06,3.19544460865941e-05
"YJL053W_mRNA",-0.86803559689772,5.03865588123119,19.6002815475963,9.54551309886667e-06,3.22049554083259e-05
"YBL043W_mRNA",1.13681501474686,5.56474414313848,19.5854453295981,9.61992616219785e-06,3.243706568176e-05
"YOL154W_mRNA",-1.73728079349081,2.72448797596094,19.5826832784005,9.63384377933106e-06,3.24650418141285e-05
"YOR109W_mRNA",-1.11446749847759,5.34879491294308,19.57779678929,9.65851570311362e-06,3.25292050735768e-05
"YOR140W_mRNA",-1.0387542541526,4.44872226256134,19.5518591489723,9.79054109882197e-06,3.2954641833797e-05
"YDR459C_mRNA",-1.1163672286017,3.80464627412451,19.5151947610152,9.9802638614257e-06,3.35736773812434e-05
"YLL051C_mRNA",-1.32413673554022,4.51945791219485,19.5133591761966,9.9898586830367e-06,3.35863933371478e-05
"YGL227W_mRNA",-0.833163735271213,5.93804496588823,19.4881754382976,1.01224361677862e-05,3.40123276935038e-05
"YHR165C_mRNA",-0.939038030663458,6.91385149322173,19.4869489877247,1.01289376293449e-05,3.40143858994745e-05
"YBR057C_mRNA",1.13064058931794,4.78668100400315,19.482766611184,1.01511401126311e-05,3.40691372984062e-05
"YKL179C_mRNA",1.11946963020133,5.32005017297375,19.4326987343085,1.04207543090515e-05,3.49537031876199e-05
"YDR141C_mRNA",-0.925681171487491,5.93483800789144,19.4075747307143,1.05587440606934e-05,3.53959986619648e-05
"YMR244W_mRNA",-1.96065778992362,2.48751289835649,19.3771416415072,1.07283528572048e-05,3.59437158371317e-05
"YOR120W_mRNA",-0.73221101588624,6.74302689242619,19.3263878546674,1.10173202620431e-05,3.68822315643779e-05
"YPL036W_mRNA",-1.35209424940687,3.33902166517089,19.3257071421759,1.10212485595769e-05,3.68822315643779e-05
"YNL323W_mRNA",-0.88207213214471,5.15420333322911,19.3213883614688,1.10462044344921e-05,3.6944340945933e-05
"YIL037C_mRNA",-1.3966145977571,3.514164486567,19.2791649393594,1.1293199836926e-05,3.77485661215769e-05
"YMR226C_mRNA",-0.867381937614419,7.33059656100541,19.2739290949751,1.13242120895609e-05,3.78303348925991e-05
"YLR233C_mRNA",-1.20749158898587,3.76557185724551,19.2602526161981,1.14056228121382e-05,3.80663434449749e-05
"YFR016C_mRNA",1.84867870635628,7.99979942030017,19.2592323913373,1.14117193150966e-05,3.80663434449749e-05
"YPR022C_mRNA",-0.839568611357634,5.98830238882358,19.258745378259,1.14146306867549e-05,3.80663434449749e-05
"YMR168C_mRNA",-1.3324744014218,4.35895136752787,19.2284600139027,1.15971500985811e-05,3.86527056949822e-05
"YIL001W_mRNA",-1.00169452428573,4.43906658307087,19.1992143676637,1.17761846302228e-05,3.92267834049406e-05
"YDR132C_mRNA",-1.21545045791985,4.18507070932858,19.1892179304965,1.18380146719598e-05,3.94100131096484e-05
"YPL137C_mRNA",-1.09879228045177,7.34994615524843,19.16613948495,1.19820076325805e-05,3.98664032752219e-05
"YEL046C_mRNA",-1.35341447386045,4.98369287339023,19.1367093049378,1.21681854077006e-05,4.04625439924459e-05
"YMR058W_mRNA",-1.2670263962586,4.8775517291139,19.1318219813656,1.21993830940535e-05,4.05429440456002e-05
"YCL017C_mRNA",-1.09887312848607,6.5760038438746,19.1143885779697,1.23113230205598e-05,4.08914328733489e-05
"YLR177W_mRNA",0.921043717229855,6.58074475739374,19.1106736259812,1.23353097392403e-05,4.09475569275012e-05
"YLR362W_mRNA",-1.07710072246772,4.59390101467433,19.1091481834472,1.23451728104871e-05,4.09567594218112e-05
"YOR336W_mRNA",-0.901196203266443,6.21704371793154,19.0691382381491,1.26067127898772e-05,4.1800443785494e-05
"YKL003C_mRNA",1.12545627852841,4.90041445504023,19.059433886714,1.2670982991692e-05,4.19894422031055e-05
"YBR259W_mRNA",-1.25288842151967,3.80845853322661,19.0539261579911,1.27076059692224e-05,4.20866583017365e-05
"YLR220W_mRNA",-0.998367898576001,5.99025687975951,19.0162643141252,1.29608987720429e-05,4.29009463079198e-05
