"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009181","purine ribonucleoside diphosphate catabolic process","26/2519","31/6447",0.838709677419355,2.14655073057665,5.12407454763025,3.71264360335334e-07,1.16673262868345e-05,9.41549576600916e-06,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YDR050C/YOL136C/YGR240C/YFR053C/YOR344C/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",26
"GO:0046032","ADP catabolic process","26/2519","31/6447",0.838709677419355,2.14655073057665,5.12407454763025,3.71264360335334e-07,1.16673262868345e-05,9.41549576600916e-06,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YDR050C/YOL136C/YGR240C/YFR053C/YOR344C/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",26
"GO:0009185","ribonucleoside diphosphate metabolic process","29/2519","36/6447",0.805555555555556,2.06169776366283,5.11520165322818,4.13984987345217e-07,1.27733186095424e-05,1.03080281059546e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YDR050C/YDR226W/YOL136C/YGR240C/YER005W/YFR053C/YOR344C/YMR205C/YER170W/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",29
"GO:1901292","nucleoside phosphate catabolic process","36/2519","48/6447",0.75,1.91951171099643,5.12029901010849,4.2162719752425e-07,1.27768098964045e-05,1.0310845563516e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YNR001C/YPL075W/YKL152C/YER037W/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YHR202W/YDR050C/YOL136C/YDR319C/YGR240C/YGL126W/YER005W/YFR053C/YOR344C/YBR252W/YDR481C/YMR205C/YBR242W/YOR347C/YGR254W/YCL040W/YGL253W/YEL042W/YOL056W/YGR192C/YLR345W",36
"GO:0170034","L-amino acid biosynthetic process","66/2519","105/6447",0.628571428571429,1.60873362445415,5.0359605216742,5.85426925441019e-07,1.71305756177612e-05,1.38243208626414e-05,"YLR303W/YOR375C/YPR167C/YER052C/YDR354W/YKL001C/YOL058W/YPR035W/YJR148W/YLL062C/YNL037C/YCL018W/YGR124W/YIL074C/YOR136W/YMR009W/YER055C/YFL018C/YIR017C/YLR027C/YJL200C/YJL071W/YLR438W/YHR208W/YPR145W/YPL273W/YNL277W/YLR355C/YLL058W/YDL131W/YHR025W/YNR050C/YOL140W/YGL202W/YGL125W/YIL116W/YGL009C/YHR137W/YAL062W/YFR055W/YBR248C/YNL104C/YGR208W/YPR060C/YGL026C/YPR118W/YHR018C/YGL184C/YDR034C/YDR234W/YOL064C/YOR130C/YMR062C/YIL020C/YJR109C/YNL316C/YKR069W/YMR043W/YIL046W/YHR037W/YMR042W/YOR303W/YIL094C/YJR139C/YML096W/YER090W",66
"GO:0019364","pyridine nucleotide catabolic process","27/2519","33/6447",0.818181818181818,2.09401277563247,5.04531609564198,5.86928269727993e-07,1.71305756177612e-05,1.38243208626414e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YHR202W/YDR050C/YOL136C/YGR240C/YFR053C/YOR344C/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",27
"GO:0170038","proteinogenic amino acid biosynthetic process","68/2519","109/6447",0.623853211009174,1.59665805929978,5.03078940389388,5.9558277044662e-07,1.71305756177612e-05,1.38243208626414e-05,"YLR303W/YOR375C/YPR167C/YER052C/YDR354W/YKL001C/YOL058W/YPR035W/YJR148W/YLL062C/YNL037C/YCL018W/YGR124W/YIL074C/YOR136W/YMR009W/YER055C/YFL018C/YIR017C/YLR027C/YJL200C/YLR058C/YJL071W/YLR438W/YHR208W/YPR145W/YPL273W/YFL030W/YNL277W/YLR355C/YLL058W/YDL131W/YHR025W/YNR050C/YOL140W/YGL202W/YGL125W/YIL116W/YGL009C/YHR137W/YAL062W/YFR055W/YBR248C/YNL104C/YGR208W/YPR060C/YGL026C/YPR118W/YHR018C/YGL184C/YDR034C/YDR234W/YOL064C/YOR130C/YMR062C/YIL020C/YJR109C/YNL316C/YKR069W/YMR043W/YIL046W/YHR037W/YMR042W/YOR303W/YIL094C/YJR139C/YML096W/YER090W",68
"GO:0170039","proteinogenic amino acid metabolic process","88/2519","150/6447",0.586666666666667,1.50148471615721,4.97633924385661,7.21188279569576e-07,2.03976085071595e-05,1.64608061705266e-05,"YGR087C/YPL111W/YLR231C/YLR303W/YMR250W/YLR044C/YOR375C/YPR167C/YER052C/YDR354W/YKL001C/YOL058W/YPR035W/YJR148W/YLL062C/YNL037C/YDR380W/YCL018W/YGR124W/YIL074C/YOR136W/YCL064C/YMR009W/YLR142W/YER055C/YFL018C/YIR017C/YLR027C/YJL200C/YLR058C/YJL071W/YLR438W/YJR078W/YLR134W/YHR208W/YPR145W/YPL273W/YFL030W/YNL277W/YLR355C/YLL058W/YDL131W/YHR025W/YNR050C/YOL140W/YGL202W/YGL125W/YIL116W/YGL009C/YHR137W/YAL062W/YFR055W/YBR248C/YNL104C/YGR208W/YPR060C/YGL026C/YPR118W/YDL215C/YHR018C/YGL184C/YDR034C/YDR234W/YOL064C/YOR130C/YLR089C/YMR110C/YJR025C/YMR062C/YIL020C/YDR148C/YJL130C/YJR109C/YNL316C/YKR069W/YMR043W/YIL046W/YBR006W/YHR037W/YMR042W/YDR421W/YDR321W/YOR303W/YIL094C/YDR111C/YJR139C/YML096W/YER090W",88
"GO:0009166","nucleotide catabolic process","31/2519","40/6447",0.775,1.98349543469631,4.99629964679443,7.9271193225638e-07,2.20529860498209e-05,1.77966906620457e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YER037W/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YHR202W/YDR050C/YOL136C/YGR240C/YER005W/YFR053C/YOR344C/YBR252W/YDR481C/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",31
"GO:0006090","pyruvate metabolic process","35/2519","47/6447",0.74468085106383,1.90589815276241,4.99127858988722,8.20313572693777e-07,2.24527763364732e-05,1.81193201710459e-05,"YLR446W/YJL052W/YOR393W/YLR044C/YCR012W/YPL075W/YKL152C/YGL062W/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YDR050C/YFL018C/YPL017C/YOL136C/YLR134W/YGR240C/YFR053C/YOR344C/YNL071W/YMR205C/YFR055W/YOR347C/YGR254W/YCL040W/YGL253W/YOR374W/YOL056W/YBR221C/YGR192C/YLR345W",35
"GO:0072526","pyridine-containing compound catabolic process","28/2519","35/6447",0.8,2.04747915839619,4.97572249207344,8.63306019948914e-07,2.3254449457989e-05,1.87662678688979e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YHR202W/YDR050C/YOL136C/YGR240C/YFR053C/YPR127W/YOR344C/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",28
"GO:1901607","alpha-amino acid biosynthetic process","71/2519","116/6447",0.612068965517241,1.56649806299708,4.93020254871121,9.62977176850437e-07,2.55339417049249e-05,2.06058109717503e-05,"YAL012W/YLR303W/YOR375C/YPR167C/YER052C/YDR354W/YKL001C/YOL058W/YPR035W/YJR148W/YLL062C/YNL037C/YCL018W/YGR124W/YIL074C/YOR136W/YMR009W/YER055C/YFL018C/YIR017C/YLR027C/YJL200C/YLR058C/YJL071W/YLR438W/YHR208W/YPR145W/YPL273W/YFL030W/YNL277W/YLR355C/YLL058W/YDL131W/YHR025W/YNR050C/YOL140W/YGL202W/YGL125W/YIL116W/YGL009C/YHR137W/YAL062W/YFR055W/YBR248C/YNL104C/YGR208W/YNL135C/YPR060C/YGL026C/YPR118W/YHR018C/YGL184C/YDR034C/YDR234W/YOL064C/YOR130C/YLR089C/YMR062C/YIL020C/YJR109C/YNL316C/YKR069W/YMR043W/YIL046W/YHR037W/YMR042W/YOR303W/YIL094C/YJR139C/YML096W/YER090W",71
"GO:0009132","nucleoside diphosphate metabolic process","30/2519","39/6447",0.769230769230769,1.96872995999634,4.85900424147074,1.59216919411686e-06,4.15678634217894e-05,3.35451355715957e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YDR050C/YDR226W/YOL136C/YGR240C/YER005W/YFR053C/YOR344C/YMR205C/YER170W/YOR347C/YGR254W/YCL040W/YGL253W/YEL042W/YOL056W/YGR192C/YLR345W",30
"GO:0009261","ribonucleotide catabolic process","27/2519","34/6447",0.794117647058823,2.03242416458445,4.83326374066521,1.78820054998258e-06,4.59784292927339e-05,3.71044484135141e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YDR050C/YOL136C/YGR240C/YER005W/YFR053C/YOR344C/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",27
"GO:1901701","cellular response to oxygen-containing compound","42/2519","61/6447",0.688524590163934,1.76217468550492,4.78937094739863,2.16949989989388e-06,5.49498705988046e-05,4.43443734448065e-05,"YNL036W/YHR055C/YKL071W/YFL033C/YJL084C/YDL168W/YKL062W/YHR008C/YOR363C/YJR101W/YML028W/YDL138W/YOL052C-A/YDR001C/YOR113W/YBR126C/YOR018W/YGR008C/YFL052W/YMR037C/YNL201C/YDR169C/YKR071C/YAL051W/YDL035C/YOR124C/YAL056W/YOR371C/YIL036W/YHR106W/YDR075W/YHL007C/YMR116C/YBL024W/YDR353W/YMR175W/YMR038C/YJR060W/YHR151C/YDL190C/YDL194W/YPL203W",42
"GO:0006195","purine nucleotide catabolic process","28/2519","36/6447",0.777777777777778,1.99060473732963,4.77267934765415,2.43592963406185e-06,6.07907733676907e-05,4.90579636828866e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YHR202W/YDR050C/YOL136C/YGR240C/YFR053C/YOR344C/YBR252W/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",28
"GO:0042592","homeostatic process","145/2519","276/6447",0.52536231884058,1.34458549804098,4.68540631676786,2.49742726700075e-06,6.14222329289895e-05,4.95675495708311e-05,"YOR384W/YDR089W/YLR446W/YKR034W/YOR381W/YOL002C/YGR142W/YER132C/YPL135W/YNR021W/YMR304W/YER037W/YJL084C/YDL022W/YOL152W/YLR214W/YNL031C/YML028W/YBR043C/YLR087C/YDL138W/YER053C/YLR099C/YCR008W/YBR235W/YDR508C/YKR021W/YPL222W/YKL168C/YMR058W/YDR098C/YIL040W/YOR226C/YNL087W/YDL120W/YOL130W/YLR350W/YLR136C/YOR018W/YLR447C/YNR002C/YGR240C/YGL126W/YJR049C/YDR135C/YKL064W/YGL197W/YOR245C/YDR027C/YNL055C/YGL227W/YGR121C/YGL008C/YOR054C/YNL229C/YGL071W/YJR033C/YPL036W/YNL201C/YFR053C/YNL142W/YMR134W/YLR430W/YJL129C/YOR153W/YDR011W/YDL170W/YMR301C/YDR169C/YLR023C/YNL321W/YEL065W/YDL206W/YDL035C/YPL031C/YPL202C/YOR124C/YML016C/YAL056W/YGL141W/YGR257C/YOR291W/YMR205C/YGR038W/YNL259C/YIR033W/YDR436W/YKR003W/YOR371C/YMR105C/YOR059C/YOL101C/YDR492W/YML006C/YPL132W/YHL040C/YOR267C/YMR216C/YBR010W/YDR270W/YLR109W/YCL040W/YGL253W/YJL165C/YBR204C/YLR138W/YHR106W/YDR075W/YIL010W/YMR116C/YKL134C/YDL128W/YLR034C/YHR036W/YLR032W/YBL067C/YAL048C/YDR353W/YJR106W/YEL031W/YLR205C/YJR059W/YLR043C/YOR020W-A/YMR021C/YGR092W/YML132W/YOR086C/YDR515W/YKL175W/YGL006W/YDL194W/YPL203W/YHR194W/YGL160W/YAL008W/YKR050W/YPR100W/YKL010C/YNR070W/YOR316C/YHR060W/YLR220W/YGR169C-A/YDL185W",145
"GO:0009154","purine ribonucleotide catabolic process","26/2519","33/6447",0.787878787878788,2.01645674690534,4.68764689033966,3.67756621820491e-06,8.91547124613389e-05,7.19475736824749e-05,"YLR446W/YJL052W/YOR393W/YCR012W/YPL075W/YKL152C/YAL038W/YBR196C/YHR174W/YJR009C/YKL060C/YMR323W/YDL021W/YDR050C/YOL136C/YGR240C/YFR053C/YOR344C/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YGR192C/YLR345W",26
"GO:0000302","response to reactive oxygen species","21/2519","25/6447",0.84,2.149853116316,4.61265225949857,5.07420932137279e-06,0.000121280749554502,9.78731849830393e-05,"YGR088W/YHR055C/YFL033C/YKL062W/YHR008C/YJR101W/YKR066C/YOL052C-A/YNL241C/YMR037C/YKR071C/YOR124C/YHR106W/YHL007C/YBL024W/YDR353W/YDR171W/YMR038C/YHR206W/YDR256C/YNR074C",21
"GO:0006164","purine nucleotide biosynthetic process","46/2519","70/6447",0.657142857142857,1.68185788011116,4.59312400055827,5.29594963434232e-06,0.000124822590687207,0.000100731439682447,"YLR231C/YKL016C/YJL116C/YNL129W/YDR322C-A/YPL271W/YDL004W/YJL005W/YLR295C/YJR121W/YML081C-A/YDR226W/YKR080W/YBL099W/YPL078C/YOR128C/YDR400W/YML035C/YPR020W/YJR078W/YDR298C/YDR377W/YAR015W/YJR049C/YOL077W-A/YML022W/YDR408C/YER099C/YGL234W/YBR039W/YCL047C/YER170W/YNL220W/YLR432W/YHR074W/YJR025C/YMR120C/YPL188W/YOR020W-A/YOR209C/YDR399W/YBL068W/YLR359W/YEL041W/YLR209C/YDL185W",46
"GO:0006520","amino acid metabolic process","124/2519","233/6447",0.532188841201717,1.36205695086442,4.50757249757866,5.86725240304163e-06,0.00013639352504057,0.000110069147460089,"YGR087C/YAL012W/YPL111W/YGR019W/YLR231C/YLR303W/YMR250W/YLR044C/YOL086C/YOR375C/YPR167C/YER052C/YDR354W/YKL001C/YOL058W/YHR205W/YPR035W/YMR170C/YMR169C/YJR148W/YLL062C/YNL037C/YDR380W/YDL168W/YCL018W/YGR124W/YIL074C/YOR136W/YCL064C/YGL148W/YMR009W/YIR023W/YLR142W/YER055C/YFL018C/YIR017C/YLR027C/YJL200C/YLR058C/YJL071W/YML099C/YFL059W/YLR438W/YGR185C/YJR078W/YLR134W/YHR208W/YPR145W/YLR098C/YPL273W/YFL030W/YDL219W/YNL277W/YLR355C/YDL170W/YBR249C/YLL058W/YDL131W/YHR025W/YNR050C/YNL040W/YOL140W/YMR303C/YPL040C/YGL202W/YGL125W/YEL066W/YIL116W/YGL009C/YHR137W/YAL062W/YNL247W/YFR055W/YBR248C/YNL104C/YGR208W/YNL135C/YJL060W/YPR060C/YGL026C/YPR118W/YHR112C/YDL215C/YHR018C/YGL184C/YDR034C/YDR234W/YOL064C/YOR130C/YLR089C/YGR264C/YMR110C/YGL196W/YMR116C/YJR025C/YMR062C/YDR173C/YIL020C/YDR148C/YJL130C/YJR109C/YNL316C/YKR069W/YMR096W/YPR047W/YMR043W/YIL046W/YBR006W/YHR037W/YOR168W/YLR060W/YDR036C/YMR042W/YDR421W/YDR321W/YOR303W/YIL094C/YDR111C/YJR139C/YML096W/YDR341C/YLL018C/YER090W/YDR127W",124
"GO:0006629","lipid metabolic process","178/2519","355/6447",0.501408450704225,1.28327919082578,4.39665508879283,8.77788204456633e-06,0.000201298186886879,0.000162447006258617,"YPL095C/YPR002W/YKR009C/YKL165C/YGL055W/YOR317W/YML087C/YLL012W/YPR006C/YKR031C/YOL002C/YHL032C/YGL205W/YER052C/YHR205W/YLR168C/YPR001W/YLR189C/YML075C/YNR019W/YJR066W/YNL264C/YLR372W/YMR207C/YMR272C/YHR067W/YCL026C-A/YBR183W/YGR060W/YOR363C/YER061C/YGR143W/YKR019C/YLR099C/YKL101W/YPL006W/YEL020C/YDL109C/YKR089C/YIL160C/YGR175C/YJL083W/YOR081C/YDR275W/YDL192W/YNL087W/YPL206C/YNL106C/YLR228C/YLR350W/YER093C/YHR072W/YJL145W/YDR319C/YGL012W/YKL188C/YCR068W/YGL126W/YML042W/YMR015C/YGL001C/YML125C/YOR245C/YER005W/YKL192C/YNL111C/YJR019C/YKL008C/YGL071W/YDR444W/YMR210W/YNL054W/YMR134W/YDR072C/YAR035W/YHR190W/YJR107W/YDR372C/YJL097W/YPL147W/YOR100C/YCL052C/YDR147W/YLR240W/YDR213W/YAL051W/YKL051W/YIL002C/YDL110C/YJL187C/YOR109W/YPL031C/YDR208W/YER015W/YPL202C/YCL004W/YNL009W/YJL196C/YPL087W/YDR017C/YMR070W/YGR038W/YCR017C/YHL003C/YIR033W/YNL156C/YKR003W/YCR034W/YOR175C/YJL091C/YER024W/YOR059C/YGR233C/YNL128W/YPL110C/YGR149W/YJL100W/YDR287W/YDR302W/YPL076W/YPL145C/YMR160W/YER044C/YOL064C/YMR220W/YOR365C/YCR084C/YLR450W/YHR004C/YPR183W/YLR020C/YMR110C/YBR204C/YHR007C/YML059C/YOR374W/YHR001W/YBL060W/YPL028W/YKL020C/YGR207C/YDR018C/YDR173C/YOR196C/YMR079W/YDR531W/YLR386W/YNL012W/YCR048W/YMR165C/YGR170W/YGR177C/YIR007W/YOR221C/YLR380W/YBR159W/YGL144C/YBR109C/YJR060W/YOR093C/YLR100W/YDR331W/YLR284C/YDR294C/YPL148C/YOR086C/YLR193C/YPR113W/YKR070W/YHR194W/YNL158W/YNL267W/YNL231C/YHR100C/YGR015C/YGR036C/YPL268W/YOR126C",178
"GO:0045047","protein targeting to ER","30/2519","41/6447",0.731707317073171,1.87269435219164,4.48883995479207,9.32381036171399e-06,0.000210966749117715,0.00017024950569249,"YHL028W/YJL034W/YER103W/YBR137W/YKL073W/YDL100C/YLR378C/YBL075C/YOR254C/YML055W/YLR292C/YOL031C/YML105C/YBR106W/YKL154W/YOR007C/YLR066W/YIR022W/YJR117W/YPL243W/YLL024C/YOR324C/YDR086C/YER019C-A/YOL111C/YNL064C/YAL028W/YDL092W/YPL210C/YKL122C",30
"GO:0015850","organic hydroxy compound transport","37/2519","54/6447",0.685185185185185,1.75362798288563,4.45322909963305,1.04864758501777e-05,0.000234151967338836,0.0001889599041701,"YEL069C/YNR072W/YDR536W/YJL079C/YKL217W/YJR150C/YHR080C/YPR115W/YKR013W/YDL245C/YPL006W/YOL113W/YAR042W/YLR228C/YFL042C/YDR497C/YJR120W/YDR213W/YHR155W/YGR097W/YNR055C/YGR257C/YDR326C/YLR072W/YMR102C/YKR003W/YJR158W/YIL013C/YOR011W/YDL019C/YPL145C/YPR009W/YHR001W/YHL007C/YJL078C/YBR008C/YFL054C",37
"GO:0046395","carboxylic acid catabolic process","54/2519","87/6447",0.620689655172414,1.58856141599704,4.42584653847575,1.06686530343871e-05,0.000235126028563051,0.00018974596852683,"YGR087C/YPL095C/YKR009C/YPL111W/YGR019W/YLR231C/YMR250W/YLR044C/YPR006C/YGL205W/YER010C/YJR148W/YPR001W/YDR380W/YCL064C/YOR363C/YIR023W/YLR142W/YFL018C/YEL020C/YIL160C/YLR438W/YJR078W/YLR134W/YHR208W/YKL188C/YJR019C/YDL219W/YMR210W/YDL170W/YPL147W/YAL051W/YGL202W/YHR137W/YNL009W/YFR055W/YJL060W/YDL215C/YLR089C/YGL196W/YJR025C/YGR207C/YDR148C/YDL174C/YMR165C/YMR043W/YBR006W/YHR037W/YLR284C/YDR036C/YMR042W/YDR421W/YDR321W/YDR111C",54
"GO:0009636","response to toxic substance","38/2519","56/6447",0.678571428571429,1.73670107185391,4.43378266669836,1.13533647977146e-05,0.000247008462329764,0.000199335055355285,"YGR088W/YDR406W/YHR055C/YKL071W/YKR076W/YLR364W/YOL002C/YER132C/YDL168W/YGR234W/YHR008C/YJR101W/YML028W/YKR066C/YDR513W/YGL197W/YNL229C/YOR153W/YDR011W/YDR338C/YEL066W/YGR154C/YHL035C/YJR111C/YBR014C/YLR109W/YGL196W/YHR106W/YIL010W/YDR353W/YGR177C/YMR038C/YIR038C/YDR256C/YBR008C/YDL010W/YCL035C/YLR220W",38
"GO:0170041","non-proteinogenic amino acid metabolic process","27/2519","36/6447",0.75,1.91951171099643,4.43015704208012,1.23310894531994e-05,0.000264884288633917,0.000213760791187375,"YAL012W/YPL111W/YGR019W/YLR231C/YLR303W/YOL058W/YMR170C/YMR169C/YIR023W/YJL071W/YLR438W/YJR078W/YPL273W/YDL219W/YDL170W/YLL058W/YOL140W/YEL066W/YHR137W/YFR055W/YJL060W/YHR112C/YHR018C/YGL184C/YGL196W/YMR062C/YBR006W",27
"GO:0019725","cellular homeostasis","128/2519","245/6447",0.522448979591837,1.33712924629955,4.3081129951381,1.39701995899173e-05,0.000296342858801122,0.000239147758769506,"YOR384W/YDR089W/YLR446W/YKR034W/YOR381W/YOL002C/YER132C/YPL135W/YNR021W/YMR304W/YJL084C/YDL022W/YOL152W/YLR214W/YNL031C/YML028W/YBR043C/YDL138W/YER053C/YCR008W/YBR235W/YDR508C/YKR021W/YPL222W/YKL168C/YMR058W/YDR098C/YOR226C/YDL120W/YOL130W/YLR350W/YLR136C/YOR018W/YLR447C/YNR002C/YGR240C/YJR049C/YDR135C/YKL064W/YGL197W/YOR245C/YDR027C/YNL055C/YGL227W/YGR121C/YGL008C/YOR054C/YNL229C/YGL071W/YJR033C/YPL036W/YNL201C/YFR053C/YNL142W/YMR134W/YLR430W/YJL129C/YOR153W/YDR011W/YDL170W/YMR301C/YDR169C/YLR023C/YNL321W/YEL065W/YDL206W/YDL035C/YPL202C/YOR124C/YML016C/YAL056W/YGL141W/YGR257C/YOR291W/YMR205C/YGR038W/YNL259C/YIR033W/YDR436W/YOR371C/YMR105C/YOL101C/YDR492W/YML006C/YPL132W/YHL040C/YOR267C/YMR216C/YBR010W/YDR270W/YLR109W/YCL040W/YGL253W/YJL165C/YLR138W/YHR106W/YDR075W/YIL010W/YMR116C/YKL134C/YDL128W/YLR034C/YLR032W/YBL067C/YDR353W/YJR106W/YEL031W/YLR205C/YJR059W/YLR043C/YMR021C/YGR092W/YML132W/YDR515W/YKL175W/YGL006W/YDL194W/YPL203W/YHR194W/YGL160W/YKR050W/YPR100W/YKL010C/YOR316C/YHR060W/YLR220W/YGR169C-A/YDL185W",128
"GO:0051156","glucose 6-phosphate metabolic process","18/2519","21/6447",0.857142857142857,2.1937276697102,4.38750922031708,1.45737394541549e-05,0.000305328837700011,0.000246399415592665,"YLR446W/YGR256W/YGR248W/YBR117C/YBR196C/YGR043C/YOR095C/YNL241C/YNR034W/YPR074C/YFR053C/YHR183W/YKL127W/YMR105C/YHR163W/YCL040W/YGL253W/YCR073W-A",18
"GO:0098754","detoxification","34/2519","49/6447",0.693877551020408,1.77587478024159,4.36557096470795,1.57300788048905e-05,0.000325535899169502,0.000262706450900674,"YGR088W/YDR406W/YHR055C/YKL071W/YKR076W/YLR364W/YER132C/YDL168W/YHR008C/YJR101W/YML028W/YKR066C/YDR513W/YGL197W/YNL229C/YOR153W/YDR011W/YDR338C/YEL066W/YGR154C/YHL035C/YJR111C/YBR014C/YLR109W/YHR106W/YIL010W/YDR353W/YMR038C/YIR038C/YDR256C/YBR008C/YDL010W/YCL035C/YLR220W",34
"GO:0016054","organic acid catabolic process","54/2519","88/6447",0.613636363636364,1.57050958172435,4.31502544643163,1.7211510410596e-05,0.00035190280923833,0.000283984464732852,"YGR087C/YPL095C/YKR009C/YPL111W/YGR019W/YLR231C/YMR250W/YLR044C/YPR006C/YGL205W/YER010C/YJR148W/YPR001W/YDR380W/YCL064C/YOR363C/YIR023W/YLR142W/YFL018C/YEL020C/YIL160C/YLR438W/YJR078W/YLR134W/YHR208W/YKL188C/YJR019C/YDL219W/YMR210W/YDL170W/YPL147W/YAL051W/YGL202W/YHR137W/YNL009W/YFR055W/YJL060W/YDL215C/YLR089C/YGL196W/YJR025C/YGR207C/YDR148C/YDL174C/YMR165C/YMR043W/YBR006W/YHR037W/YLR284C/YDR036C/YMR042W/YDR421W/YDR321W/YDR111C",54
"GO:0009063","amino acid catabolic process","38/2519","57/6447",0.666666666666667,1.70623263199682,4.28852823867837,2.12996755140824e-05,0.00042524175702821,0.000343168765867755,"YGR087C/YPL111W/YGR019W/YLR231C/YMR250W/YLR044C/YOL086C/YJR148W/YDR380W/YDL168W/YCL064C/YIR023W/YLR142W/YFL018C/YLR438W/YJR078W/YLR134W/YHR208W/YLR098C/YDL219W/YDL170W/YMR303C/YHR137W/YFR055W/YJL060W/YDL215C/YLR089C/YGL196W/YJR025C/YDR148C/YMR043W/YBR006W/YHR037W/YDR036C/YMR042W/YDR421W/YDR321W/YDR111C",38
"GO:1901136","carbohydrate derivative catabolic process","38/2519","57/6447",0.666666666666667,1.70623263199682,4.28852823867837,2.12996755140824e-05,0.00042524175702821,0.000343168765867755,"YLR446W/YJL052W/YOR393W/YCR012W/YOL059W/YPL075W/YKL152C/YAL038W/YBR196C/YDL022W/YHR174W/YJR009C/YKL060C/YCL043C/YMR323W/YDL021W/YDR050C/YMR278W/YLR286C/YDR400W/YOL136C/YGR240C/YER005W/YFR053C/YOR344C/YBR252W/YMR205C/YOR347C/YGR254W/YCL040W/YGL253W/YOL056W/YPL096W/YIR007W/YDR371W/YGR192C/YLR209C/YLR345W",38
"GO:0005978","glycogen biosynthetic process","19/2519","23/6447",0.826086956521739,2.1142447831265,4.28662266644829,2.37467403550424e-05,0.000463197912442609,0.000373799264390928,"YIL045W/YFR015C/YPR184W/YOL045W/YKL035W/YIL050W/YAL017W/YGL134W/YKR058W/YER129W/YKL127W/YPL031C/YEL011W/YPL219W/YMR105C/YFR017C/YER059W/YLR258W/YOR178C",19
"GO:0006739","NADP metabolic process","19/2519","23/6447",0.826086956521739,2.1142447831265,4.28662266644829,2.37467403550424e-05,0.000463197912442609,0.000373799264390928,"YLR174W/YGR256W/YGR248W/YPL061W/YMR315W/YBR117C/YGR043C/YOR095C/YNL241C/YNR034W/YJR049C/YPR074C/YHR183W/YNL009W/YHR163W/YOR374W/YPL188W/YEL041W/YCR073W-A",19
"GO:0016042","lipid catabolic process","43/2519","67/6447",0.641791044776119,1.64256723528052,4.23369076883878,2.5931040508154e-05,0.00050005654252656,0.000403544063410387,"YPL095C/YKR009C/YLL012W/YPR006C/YKR031C/YGL205W/YPR001W/YBR183W/YOR363C/YEL020C/YDL109C/YKR089C/YIL160C/YOR081C/YDR275W/YPL206C/YDR319C/YKL188C/YCR068W/YGL126W/YJR019C/YDR444W/YMR210W/YJR107W/YPL147W/YAL051W/YNL009W/YPL087W/YOR059C/YPL110C/YLR020C/YBR204C/YML059C/YGR207C/YNL012W/YMR165C/YIR007W/YLR380W/YGL144C/YLR284C/YDR294C/YPL268W/YOR126C",43
